Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.13409	233	9	7	7	11	9	10	0.429	0.9196	0.005731	0.000788	0.646475
m.13423	531	11	11	12	11	11	12	-0.080	-0.2083	0.999882	0.407407	0.740724
m.13424	343	1	2	3	1	2	0	-0.867	-0.9769	0.424131	0.610481	0.117679
m.13425	114	1	0	0	0	1	1	-0.385	-0.3446	1.000000	0.489098	0.677724
m.13427	257	3	0	0	2	2	1	0.296	0.3225	0.377987	0.065522	0.773587
m.13432	425	0	0	1	1	2	0	-0.542	-0.5773	1.000000	0.576794	0.492271
m.13434	1309	1	0	0	1	1	1	-0.501	-0.4841	1.000000	0.548960	0.579306
m.13436	653	13	10	9	8	13	6	-0.038	-0.0827	0.981332	0.315461	0.776758
m.13443	372	19	54	45	59	35	42	0.301	1.5305	0.000005	0.000001	0.588221
m.13444	605	3	10	12	9	9	7	-0.209	-0.4903	1.000000	0.551091	0.574034
m.13448	293	3	12	9	9	8	4	0.009	0.0201	0.912140	0.236765	0.792757
m.1346	158	26	25	19	18	21	19	-0.024	-0.0728	0.977493	0.307849	0.778821
m.13471	151	3	5	10	8	5	7	-0.247	-0.5644	1.000000	0.573454	0.505259
m.13475	469	18	10	7	7	10	10	-0.088	-0.1672	0.998134	0.378644	0.754586
m.13476	183	5	0	4	5	3	3	0.068	0.1091	0.790385	0.173669	0.796862
m.13486	292	15	37	37	41	30	48	0.111	0.4805	0.161225	0.025979	0.738172
m.13488	163	0	5	4	3	3	3	-0.410	-0.5584	1.000000	0.571847	0.511204
m.13490	255	12	15	12	19	12	13	0.494	1.3979	0.000031	0.000003	0.595813
m.13492	741	0	0	0	0	1	0	-0.398	-0.3693	1.000000	0.501431	0.663031
m.13513	367	1	2	3	3	3	0	-0.029	-0.0369	0.959004	0.280165	0.785369
m.13514	432	2	2	3	3	6	3	0.126	0.1720	0.674193	0.134746	0.794437
m.13516	189	15	23	24	23	20	21	-0.016	-0.0534	0.968445	0.292890	0.782541
m.13531	269	5	5	4	1	6	3	-1.018	-1.1732	0.160494	0.598217	0.038393
m.13540	365	1	0	3	0	1	3	-0.815	-0.8561	0.669865	0.612465	0.205239
m.1355	1555	11	14	15	14	13	13	0.021	0.0614	0.862963	0.206528	0.795786
m.13557	339	3	4	4	10	7	9	0.743	1.4736	0.000012	0.000001	0.591254
m.13574	515	6	9	4	10	6	10	0.816	1.4871	0.000010	0.000001	0.590506
m.13590	549	28	36	33	41	37	45	0.229	0.9944	0.002823	0.000377	0.635451
m.13617	393	3	5	4	2	5	3	-0.646	-0.8416	0.700041	0.612156	0.217924
m.13622	146	4	3	3	3	4	3	-0.111	-0.1354	0.994549	0.355376	0.763902
m.13637	665	1	2	0	0	2	0	-0.169	-0.1601	0.997542	0.373517	0.756770
m.13659	548	1	3	1	1	3	4	-0.200	-0.2051	0.999823	0.405228	0.741880
m.1369	374	163	195	168	174	166	186	0.052	0.5122	0.132665	0.021136	0.730506
m.13710	208	2	1	3	1	1	3	-0.846	-0.8929	0.592196	0.612660	0.175094
m.13716	211	1	0	0	0	0	0	-0.283	-0.2689	0.999977	0.446512	0.716211
m.13720	455	3	0	0	0	0	0	-0.353	-0.3336	1.000000	0.483358	0.683914
m.1373	177	0	3	1	1	1	0	-0.522	-0.4960	1.000000	0.553014	0.569119
m.13742	710	0	0	1	1	1	0	-0.497	-0.5121	1.000000	0.558257	0.554889
m.13743	311	21	21	24	22	23	18	-0.059	-0.1966	0.999612	0.399388	0.744886
m.13744	138	6	5	4	6	7	3	0.265	0.4623	0.179713	0.029153	0.742549
m.13748	486	1	1	3	0	1	0	-0.987	-1.0192	0.350792	0.608373	0.094606
m.13753	335	1	7	4	4	8	7	-0.111	-0.1704	0.998366	0.380940	0.753582
m.13791	176	0	0	1	0	1	3	-0.452	-0.4614	1.000000	0.540790	0.597948
m.13811	436	0	1	1	3	5	6	0.533	0.6038	0.072523	0.011195	0.708622
m.13842	680	25	40	30	13	30	28	-0.753	-2.0432	0.000050	0.563560	0.000008
m.13862	447	11	14	12	13	8	9	0.083	0.2109	0.595790	0.113552	0.790896
m.13863	1106	11	25	19	17	42	1	-0.099	-0.3059	1.000000	0.468225	0.698579
m.13869	191	0	4	1	4	5	4	0.741	0.9380	0.004833	0.000659	0.643638
m.13885	1031	3	1	6	0	1	0	-1.595	-1.8726	0.000385	0.566775	0.000065
m.139	190	10	9	9	12	13	7	0.300	0.7188	0.031263	0.004634	0.683109
m.1390	448	35	40	39	51	35	33	0.298	1.3079	0.000095	0.000011	0.602191
m.13903	193	2	3	3	3	3	1	-0.126	-0.1695	0.998296	0.380295	0.753865
m.13957	123	2	1	0	0	1	1	-0.312	-0.2911	0.999985	0.459744	0.705892
m.1396	509	3	3	1	3	3	3	0.367	0.4651	0.176765	0.028645	0.741878
m.13977	445	23	33	31	52	30	43	0.532	2.2835	0.000000	0.000000	0.565256
m.14053	115	0	1	0	0	0	3	-0.002	-0.0018	0.932922	0.253279	0.790357
m.1408	226	15	16	12	5	19	3	-0.784	-1.4807	0.019372	0.579922	0.003660
m.14083	1506	0	2	1	3	1	3	0.420	0.5229	0.124010	0.019683	0.727917
m.141	436	66	92	79	105	92	93	0.290	1.9750	0.000000	0.000000	0.571664
m.14108	268	2	4	0	4	2	1	0.764	0.8879	0.007640	0.001063	0.651561
m.14109	662	2	0	3	1	5	3	-0.686	-0.7919	0.797502	0.609978	0.264588
m.14128	211	11	8	18	7	17	28	-0.815	-1.8395	0.000563	0.567547	0.000095
m.1413	338	11	16	15	12	14	16	-0.129	-0.3446	1.000000	0.489098	0.677724
m.14134	135	4	0	0	1	3	0	-0.217	-0.2032	0.999778	0.403929	0.742560
m.14137	212	1	1	4	0	2	3	-1.240	-1.4339	0.028323	0.582211	0.005489
m.1415	197	1	3	12	1	7	7	-1.956	-2.8252	0.000000	0.558783	0.000000
m.14152	569	1	1	3	3	3	3	0.053	0.0727	0.847235	0.198519	0.796274
m.14201	145	0	2	1	2	2	0	0.059	0.0629	0.860928	0.205458	0.795859
m.14203	282	0	0	0	1	0	0	-0.334	-0.3229	1.000000	0.477627	0.689733
m.14213	220	3	2	0	0	0	3	-0.159	-0.1430	0.995640	0.361005	0.761784
m.14255	219	7	7	4	8	8	7	0.549	0.9484	0.004384	0.000596	0.642071
m.14269	430	0	2	0	1	7	3	-0.141	-0.1462	0.996051	0.363364	0.760872
m.14297	518	1	0	0	0	1	0	-0.379	-0.3588	1.000000	0.496282	0.669413
m.14312	960	39	60	58	43	40	48	-0.271	-1.3570	0.050521	0.586369	0.010301
m.14349	643	0	2	4	5	2	3	0.064	0.1018	0.802506	0.178528	0.796864
m.14355	846	28	37	33	41	36	30	0.243	1.0849	0.001135	0.000146	0.623829
m.1436	550	35	62	67	60	66	57	-0.104	-0.5676	1.000000	0.574297	0.502063
m.14364	158	0	2	0	1	0	0	-0.189	-0.1863	0.999242	0.392213	0.748406
m.1437	515	5	3	4	2	3	4	-0.637	-0.8003	0.781921	0.610474	0.256379
m.14375	119	3	5	1	3	4	3	0.551	0.6441	0.054573	0.008308	0.699360
m.14377	379	1	0	1	0	0	0	-0.635	-0.5855	1.000000	0.578837	0.483876
m.1440	833	3	2	1	3	4	1	0.499	0.5663	0.093533	0.014626	0.717479
m.14422	417	8	17	15	20	16	21	0.327	0.9642	0.003776	0.000510	0.639741
m.14438	273	5	4	3	1	0	1	-0.861	-0.8807	0.617975	0.612685	0.184755
m.14458	126	5	6	4	5	6	6	0.131	0.2214	0.574364	0.108227	0.789694
m.14465	536	1	0	0	0	1	0	-0.312	-0.2981	1.000000	0.463789	0.702477
m.1447	450	1	4	4	4	4	3	-0.095	-0.1456	0.995979	0.362922	0.761044
m.14490	140	3	3	7	9	3	1	0.145	0.3003	0.418367	0.073601	0.777743
m.145	467	0	2	1	0	0	4	-0.458	-0.4573	1.000000	0.539252	0.601205
m.14507	364	0	1	3	0	0	0	-0.897	-0.9452	0.484713	0.611669	0.137488
m.1454	475	6	5	7	10	7	6	0.259	0.5296	0.118831	0.018817	0.726298
m.14543	392	15	20	19	20	15	9	0.037	0.1132	0.783433	0.170969	0.796835
m.1456	431	4	7	4	6	6	1	0.251	0.4138	0.237014	0.039201	0.753986
m.14602	310	2	4	9	6	6	3	-0.352	-0.6511	0.974627	0.592925	0.413958
m.1461	469	0	1	1	0	5	3	-0.424	-0.4299	1.000000	0.528475	0.622095
m.14620	195	3	3	1	2	3	0	0.212	0.2181	0.581099	0.109882	0.790082
m.14627	134	0	0	0	3	0	0	0.569	0.6385	0.056811	0.008665	0.700628
m.1463	394	7	11	12	13	9	12	0.100	0.2710	0.474527	0.085361	0.782736
m.14636	169	0	0	0	0	0	1	-0.305	-0.2707	0.999974	0.447607	0.715403
m.14672	359	3	0	3	0	0	0	-0.896	-0.9392	0.496643	0.611849	0.141489
m.14712	256	0	4	3	3	2	3	0.036	0.0475	0.880982	0.216547	0.794985
m.1472	277	13	15	18	21	12	25	0.167	0.5371	0.113245	0.017887	0.724487
m.1473	555	18	29	22	30	20	27	0.337	1.2386	0.000213	0.000025	0.607948
m.14730	134	2	3	3	3	3	3	0.089	0.1217	0.768699	0.165440	0.796719
m.14738	152	4	3	3	2	3	1	-0.464	-0.5272	1.000000	0.562927	0.541083
m.14739	401	5	2	6	4	4	4	-0.362	-0.6161	0.993213	0.585918	0.451732
m.14754	356	16	19	19	24	23	25	0.229	0.7214	0.030640	0.004537	0.682567
m.14756	396	8	7	7	8	9	7	0.092	0.1913	0.635607	0.123944	0.792864
m.14765	420	2	3	7	5	7	6	-0.372	-0.6211	0.991074	0.586990	0.446387
m.1478	617	0	6	4	3	4	3	-0.457	-0.6629	0.966306	0.595028	0.401093
m.14803	174	0	0	0	2	0	0	0.112	0.1202	0.771329	0.166409	0.796745
m.1487	314	0	0	0	1	0	0	-0.223	-0.2260	1.000000	0.419262	0.734088
m.14897	346	0	4	3	1	6	1	-0.813	-0.8598	0.662099	0.612522	0.202073
m.14910	573	3	10	9	7	15	9	-0.236	-0.4760	1.000000	0.546111	0.586077
m.14914	470	2	0	3	1	4	3	-0.893	-0.9122	0.551763	0.612452	0.160496
m.14915	293	41	64	57	41	45	19	-0.311	-1.6420	0.004519	0.573332	0.000797
m.14918	406	2	3	6	1	5	1	-1.378	-1.6789	0.003140	0.572080	0.000547
m.14921	762	0	0	1	1	2	0	-0.572	-0.5482	1.000000	0.569036	0.521167
m.14923	328	12	15	15	18	16	10	0.199	0.5802	0.085214	0.013262	0.714173
m.1493	232	9	14	13	16	15	19	0.209	0.6141	0.067512	0.010385	0.706226
m.14938	965	0	0	0	0	1	0	-0.365	-0.3475	1.000000	0.490586	0.676056
m.14946	234	2	3	3	10	9	7	1.124	1.6436	0.000001	0.000000	0.582975
m.14952	249	0	9	9	9	11	6	0.055	0.1165	0.777762	0.168811	0.796799
m.14956	520	0	1	0	2	2	1	0.377	0.4076	0.245214	0.040666	0.755413
m.14963	1061	34	55	55	68	54	55	0.224	1.2096	0.000295	0.000035	0.610602
m.14967	111	0	1	0	1	0	0	-0.285	-0.2608	1.000000	0.441534	0.719790
m.14972	298	3	2	0	0	3	0	-0.240	-0.2359	1.000000	0.425741	0.730193
m.14975	171	0	0	0	1	1	0	-0.328	-0.3069	1.000000	0.468788	0.698072
m.14983	218	16	20	18	21	24	21	0.195	0.6432	0.054928	0.008364	0.699563
m.14984	440	11	13	12	11	7	15	-0.034	-0.0818	0.981005	0.314770	0.776950
m.14994	562	4	12	4	5	7	10	0.208	0.3330	0.359646	0.061943	0.771522
m.14998	1027	5	0	1	0	3	3	-0.268	-0.2748	0.999968	0.450088	0.713543
m.14999	503	117	207	198	192	159	178	-0.021	-0.2131	0.999945	0.410656	0.738965
m.1500	101	3	0	0	0	0	0	-0.253	-0.2331	1.000000	0.423920	0.731308
m.15017	296	0	0	1	2	0	0	-0.056	-0.0640	0.973650	0.301068	0.780561
m.15018	456	0	0	0	1	0	1	-0.330	-0.3117	1.000000	0.471474	0.695615
m.15022	221	19	48	36	50	39	34	0.311	1.4052	0.000028	0.000003	0.595344
m.15026	538	4	7	3	2	5	0	-0.448	-0.5158	1.000000	0.559423	0.551547
m.15038	332	0	0	0	0	2	0	-0.273	-0.2651	0.999991	0.444186	0.717902
m.1504	136	11	11	12	6	10	7	-0.540	-1.2389	0.109804	0.593720	0.024740
m.15047	323	33	45	39	40	33	30	0.060	0.2500	0.516302	0.094583	0.785928
m.1505	423	13	10	12	16	14	15	0.339	0.8543	0.010279	0.001448	0.657233
m.15054	242	38	47	36	55	33	36	0.430	2.0635	0.000000	0.000000	0.569453
m.15058	304	0	0	0	0	1	0	-0.408	-0.3975	1.000000	0.514577	0.644867
m.15063	195	0	0	3	1	2	1	-0.902	-0.9325	0.510115	0.612030	0.146051
m.15067	179	17	23	18	21	23	16	0.191	0.5924	0.078436	0.012156	0.711293
m.15074	356	0	1	0	1	0	0	-0.362	-0.3506	1.000000	0.492164	0.674257
m.15079	260	31	29	30	32	34	39	0.082	0.3139	0.393381	0.068568	0.775232
m.1509	223	13	12	10	10	13	7	-0.041	-0.0924	0.984629	0.322896	0.774630
m.15090	1470	2	5	4	3	4	0	-0.420	-0.5813	1.000000	0.577798	0.488189
m.15096	468	5	2	12	2	9	4	-1.544	-2.5302	0.000000	0.559734	0.000000
m.15098	368	0	0	1	0	1	0	-0.476	-0.4615	1.000000	0.540827	0.597869
m.151	201	2	3	0	0	2	1	-0.250	-0.2403	1.000000	0.428585	0.728418
m.15111	545	42	76	55	57	57	60	0.037	0.1781	0.662092	0.131271	0.793980
m.15114	369	6	3	6	5	4	4	-0.103	-0.1691	0.998271	0.380008	0.753991
m.15118	99	6	0	3	4	5	0	0.211	0.3179	0.386181	0.067139	0.774472
m.15122	236	1	0	1	0	0	1	-0.329	-0.3230	1.000000	0.477681	0.689680
m.15126	176	7	2	3	3	6	0	0.085	0.1099	0.789037	0.173140	0.796858
m.15134	1205	4	6	4	5	6	1	0.163	0.2745	0.467673	0.083889	0.782172
m.15139	435	62	94	84	96	79	99	0.136	0.8492	0.010745	0.001517	0.658119
m.15141	227	25	30	30	28	36	27	-0.029	-0.1201	0.991802	0.343929	0.767962
m.15155	891	1	0	0	4	1	0	0.883	1.0486	0.001647	0.000215	0.628275
m.15158	259	1	6	3	4	3	3	0.209	0.3130	0.395011	0.068893	0.775402
m.15162	152	25	36	28	38	32	28	0.315	1.2383	0.000213	0.000025	0.607975
m.15166	611	2	4	1	5	2	0	0.919	1.3262	0.000076	0.000008	0.600799
m.15170	715	1	3	3	3	3	4	-0.034	-0.0458	0.964306	0.287027	0.783882
m.15172	116	3	0	1	0	1	1	-0.662	-0.6494	0.975734	0.592611	0.415808
m.15175	266	17	15	16	15	18	12	-0.007	-0.0193	0.946996	0.266637	0.788045
m.15185	362	19	47	43	50	33	39	0.137	0.7449	0.025495	0.003743	0.677751
m.15189	147	2	3	6	4	6	4	-0.338	-0.5745	1.000000	0.576082	0.495114
m.15196	185	0	0	0	1	0	0	-0.258	-0.2423	1.000000	0.429870	0.727603
m.152	115	1	7	4	7	4	6	0.419	0.7149	0.032217	0.004782	0.683925
m.15200	788	11	8	7	6	7	9	-0.202	-0.4016	1.000000	0.516406	0.642100
m.15204	648	40	66	63	75	52	66	0.187	1.1639	0.000490	0.000060	0.615097
m.15205	198	1	1	1	3	0	3	0.387	0.4658	0.176034	0.028519	0.741710
m.15213	424	0	0	1	2	1	1	0.110	0.1224	0.767465	0.164989	0.796706
m.15220	508	8	20	28	27	16	25	-0.038	-0.1425	0.995574	0.360636	0.761925
m.15241	654	14	11	18	12	15	4	-0.358	-1.0248	0.341782	0.608058	0.091828
m.15247	289	5	7	7	5	9	7	-0.305	-0.5512	1.000000	0.569873	0.518256
m.15259	327	4	6	6	8	5	6	0.266	0.5230	0.123932	0.019670	0.727893
m.1527	299	24	33	33	41	37	31	0.243	0.9933	0.002853	0.000381	0.635603
m.15281	346	5	4	0	1	1	0	-0.315	-0.3217	1.000000	0.476975	0.690374
m.15288	254	2	1	0	1	2	0	-0.250	-0.2246	1.000000	0.418337	0.734628
m.15290	959	4	14	4	8	8	9	0.541	1.0812	0.001180	0.000152	0.624270
m.153	398	3	4	4	2	4	1	-0.687	-0.8679	0.645036	0.612617	0.195247
m.1530	391	1	18	12	11	7	16	-0.048	-0.1180	0.991365	0.342347	0.768498
m.15303	441	0	2	0	2	3	0	0.238	0.2499	0.516503	0.094628	0.785942
m.15306	507	2	1	0	0	1	0	-0.303	-0.2804	0.999960	0.453442	0.710961
m.15314	289	0	0	3	0	0	4	-0.868	-0.9372	0.500649	0.611905	0.142840
m.15316	161	0	0	0	0	1	1	-0.337	-0.3163	1.000000	0.474020	0.693225
m.15323	305	12	19	12	11	19	12	-0.027	-0.0680	0.975449	0.304151	0.779781
m.15325	4828	4	1	0	1	3	3	-0.249	-0.2557	1.000000	0.438359	0.721993
m.15331	209	8	20	13	22	14	15	0.503	1.4979	0.000008	0.000001	0.589921
m.15345	109	0	0	0	0	1	0	-0.319	-0.3025	1.000000	0.466301	0.700290
m.15365	326	0	0	1	0	0	0	-0.613	-0.6018	0.998481	0.582720	0.466889
m.15370	180	18	11	24	18	21	22	-0.229	-0.7775	0.823153	0.609001	0.278934
m.15377	555	28	48	36	45	37	42	0.239	1.0731	0.001283	0.000166	0.625244
m.15388	345	2	2	3	6	4	3	0.600	0.9582	0.003997	0.000541	0.640619
m.15396	329	3	1	3	0	3	1	-0.886	-0.9525	0.470383	0.611430	0.132729
m.15400	429	13	17	16	15	19	15	-0.029	-0.0790	0.979956	0.312619	0.777542
m.15409	308	1	0	0	0	0	0	-0.288	-0.2823	0.999962	0.454571	0.710074
m.15418	181	3	1	10	0	5	6	-1.881	-2.3873	0.000001	0.560332	0.000000
m.15419	125	0	3	1	2	3	1	0.074	0.0800	0.836577	0.193415	0.796512
m.15426	1113	11	14	16	10	17	12	-0.405	-1.0475	0.306966	0.606712	0.081194
m.15449	425	3	6	4	5	6	3	0.146	0.2354	0.545838	0.101391	0.787938
m.15457	489	0	4	3	2	7	1	-0.349	-0.4492	1.000000	0.536158	0.607538
m.15462	185	6	6	6	7	7	9	0.168	0.3070	0.405963	0.071088	0.776520
m.1547	193	11	12	10	10	12	6	-0.021	-0.0488	0.965981	0.289341	0.783360
m.15471	509	3	6	7	4	1	7	-0.592	-1.0038	0.376427	0.609199	0.102575
m.15477	423	1	9	1	0	0	1	-0.453	-0.4131	1.000000	0.521427	0.634161
m.15479	147	1	3	0	0	0	0	-0.298	-0.2866	0.999962	0.457111	0.708045
m.15484	173	0	0	3	0	1	3	-0.755	-0.8576	0.666725	0.612490	0.203952
m.15491	328	2	0	1	0	5	3	-0.370	-0.3537	1.000000	0.493731	0.672440
m.15526	304	4	9	6	10	11	6	0.502	0.8754	0.008540	0.001194	0.653637
m.15530	386	5	0	4	10	10	16	0.918	1.5922	0.000002	0.000000	0.585245
m.15544	155	6	10	10	15	13	12	0.375	0.8822	0.008039	0.001121	0.652503
m.15555	863	0	0	7	0	1	0	-1.684	-2.1280	0.000017	0.562407	0.000002
m.15579	236	0	1	0	0	0	0	-0.336	-0.3245	1.000000	0.478493	0.688876
m.15586	275	23	26	18	20	25	21	0.148	0.4751	0.166546	0.026889	0.739474
m.1560	548	29	33	24	25	27	25	0.088	0.3033	0.412790	0.072468	0.777199
m.15618	675	0	1	1	0	0	3	-0.324	-0.3318	1.000000	0.482404	0.684907
m.1563	266	0	0	0	0	0	1	-0.384	-0.3433	1.000000	0.488427	0.678466
m.15633	448	72	81	66	111	87	100	0.544	3.4912	0.000000	0.000000	0.558154
m.15686	206	7	7	9	11	8	10	0.205	0.5007	0.142510	0.022797	0.733290
m.1569	147	0	1	1	1	0	0	-0.501	-0.5051	1.000000	0.556011	0.561139
m.15693	310	27	33	31	34	36	36	0.127	0.4996	0.143482	0.022961	0.733556
m.15700	399	5	2	4	0	7	3	-1.039	-1.3726	0.045137	0.585485	0.009100
m.15722	235	26	42	36	42	38	51	0.165	0.7239	0.030053	0.004446	0.682048
m.15724	695	7	6	4	13	7	7	1.119	2.2235	0.000000	0.000000	0.566228
m.1573	128	1	0	0	2	3	0	0.327	0.3197	0.382963	0.066503	0.774127
m.15750	815	5	12	12	12	7	10	0.038	0.0995	0.806251	0.180072	0.796852
m.15756	276	0	0	3	3	3	3	0.061	0.0809	0.835240	0.192790	0.796537
m.1576	513	21	15	21	14	19	16	-0.393	-1.1665	0.166537	0.598684	0.040076
m.15764	225	3	8	7	10	9	4	0.333	0.6942	0.037721	0.005641	0.688316
m.15779	427	0	0	0	0	2	0	-0.347	-0.3213	1.000000	0.476758	0.690586
m.15796	107	2	0	3	2	0	1	-0.383	-0.4826	1.000000	0.548438	0.580570
m.15797	333	0	0	1	0	0	0	-0.571	-0.5656	1.000000	0.573771	0.504062
m.15802	284	0	0	0	0	2	0	-0.243	-0.2256	1.000000	0.418998	0.734242
m.15803	206	3	1	6	7	7	4	0.178	0.3222	0.378519	0.065627	0.773645
m.1582	284	0	1	4	2	3	1	-0.683	-0.8597	0.662309	0.612521	0.202158
m.15822	319	0	3	0	6	0	4	1.327	1.6294	0.000001	0.000000	0.583584
m.1583	327	16	22	18	19	16	19	0.005	0.0157	0.916604	0.240061	0.792319
m.15831	119	0	0	3	0	1	1	-0.905	-1.0233	0.344179	0.608143	0.092566
m.15838	328	1	0	1	0	0	4	-0.311	-0.2808	0.999963	0.453680	0.710774
m.15839	183	12	13	7	10	15	7	0.326	0.6827	0.041122	0.006175	0.690800
m.15850	195	2	3	3	1	3	0	-0.854	-0.9275	0.520267	0.612153	0.149523
m.15857	420	6	9	9	7	8	7	-0.172	-0.3421	1.000000	0.487807	0.679149
m.15859	410	16	9	12	7	18	7	-0.457	-0.9617	0.452635	0.611098	0.126901
m.15899	456	1	6	3	1	3	1	-1.004	-1.1245	0.208600	0.601611	0.052038
m.15900	181	0	0	1	2	0	0	0.114	0.1246	0.763579	0.163575	0.796661
m.1592	810	2	3	4	6	3	3	0.229	0.3759	0.290315	0.048856	0.762524
m.15923	2429	33	39	48	26	66	18	-0.558	-2.2751	0.000003	0.561011	0.000000
m.15962	187	1	1	0	1	3	1	-0.194	-0.1855	0.999212	0.391652	0.748674
m.15986	209	6	3	6	6	6	6	-0.019	-0.0318	0.955736	0.276238	0.786181
m.1600	347	1	3	1	1	2	0	-0.452	-0.4796	1.000000	0.547386	0.583084
m.16001	119	3	0	3	1	1	0	-0.973	-1.0526	0.299520	0.606397	0.078940
m.16005	488	0	0	0	0	1	1	-0.209	-0.1934	0.999514	0.397170	0.745994
m.16009	808	20	26	28	20	29	22	-0.353	-1.2866	0.081529	0.590618	0.017600
m.16029	467	0	4	3	0	3	0	-0.831	-0.9503	0.474680	0.611504	0.134151
m.16036	305	5	10	9	12	11	12	0.328	0.8076	0.015311	0.002196	0.665605
m.16056	335	0	2	0	2	1	0	0.117	0.1275	0.758410	0.161722	0.796595
m.16090	446	20	33	33	26	28	22	-0.247	-0.9437	0.487683	0.611715	0.138481
m.16099	216	0	2	0	0	1	6	-0.058	-0.0597	0.971616	0.297751	0.781379
m.16108	243	3	1	0	3	4	1	0.699	0.7401	0.026479	0.003894	0.678723
m.16119	234	2	3	6	4	8	1	-0.344	-0.5507	1.000000	0.569734	0.518742
m.16132	345	3	6	6	7	4	4	0.234	0.4320	0.214101	0.035144	0.749746
m.16180	508	3	6	6	9	8	10	0.409	0.8026	0.015963	0.002294	0.666535
m.16211	276	3	3	3	2	2	1	-0.422	-0.5265	1.000000	0.562715	0.541733
m.16222	296	0	3	3	3	2	0	-0.195	-0.2680	0.999983	0.445963	0.716614
m.16224	295	0	2	1	3	4	9	0.550	0.6657	0.046641	0.007046	0.694529
m.16233	161	12	14	15	16	16	18	0.158	0.4424	0.201777	0.032984	0.747292
m.16246	388	0	6	1	7	6	3	1.341	1.7680	0.000000	0.000000	0.578120
m.16247	347	0	0	3	1	1	0	-1.005	-1.0718	0.272711	0.605173	0.070886
m.16258	131	1	4	3	0	4	0	-0.775	-0.9038	0.569288	0.612567	0.166746
m.16259	270	4	3	1	1	3	3	-0.342	-0.3435	1.000000	0.488531	0.678352
m.1626	326	13	14	15	16	13	19	0.109	0.2943	0.429624	0.075906	0.778813
m.16276	140	0	0	0	2	0	1	0.246	0.2278	0.561310	0.105064	0.788912
m.16281	177	9	8	9	9	13	7	0.076	0.1669	0.684230	0.137693	0.794789
m.16282	297	8	3	3	2	4	4	-0.299	-0.3723	1.000000	0.502876	0.661170
m.16303	320	0	1	0	0	0	0	-0.275	-0.2526	1.000000	0.436414	0.723314
m.16309	388	2	1	3	6	3	7	0.648	1.0374	0.001844	0.000242	0.629704
m.16319	224	7	8	9	9	8	6	-0.009	-0.0197	0.947291	0.266944	0.787989
m.16321	224	4	2	3	1	2	1	-0.838	-0.9652	0.445978	0.610964	0.124732
m.16351	226	13	11	12	15	15	16	0.196	0.5633	0.095416	0.014935	0.718195
m.16371	297	3	6	3	5	5	3	0.404	0.6340	0.058667	0.008962	0.701652
m.16384	119	0	2	0	2	2	1	0.191	0.1956	0.626906	0.121614	0.792464
m.16414	306	2	3	1	1	3	0	-0.392	-0.3945	1.000000	0.513225	0.646872
m.16423	301	0	3	1	5	6	3	0.856	1.1176	0.000806	0.000102	0.620062
m.16442	194	4	2	7	2	1	3	-1.165	-1.6566	0.003919	0.572826	0.000688
m.16446	276	3	0	1	3	4	6	0.562	0.6567	0.049815	0.007550	0.696530
m.16449	935	18	22	19	14	23	9	-0.241	-0.7198	0.909588	0.603390	0.339220
m.16465	273	7	7	6	8	11	9	0.328	0.6218	0.063962	0.009813	0.704448
m.16496	187	0	0	0	2	2	0	0.290	0.3088	0.402662	0.070424	0.776187
m.1652	495	53	67	58	67	56	72	0.140	0.7973	0.016681	0.002402	0.667529
m.16523	512	0	0	1	1	0	1	-0.491	-0.4968	1.000000	0.553281	0.568424
m.16526	293	1	0	4	5	4	1	0.101	0.1667	0.684622	0.137809	0.794803
m.16548	260	1	1	0	2	1	0	0.171	0.1781	0.662092	0.131271	0.793980
m.1655	411	9	26	13	21	14	15	0.494	1.3650	0.000047	0.000005	0.598013
m.16591	233	9	7	4	9	8	6	0.628	1.1454	0.000598	0.000075	0.617030
m.16598	409	2	3	1	2	0	3	0.111	0.1281	0.757334	0.161340	0.796580
m.166	168	0	4	4	3	3	1	-0.434	-0.6105	0.995425	0.584689	0.457691
m.16613	231	1	0	0	0	0	0	-0.292	-0.2838	0.999963	0.455460	0.709369
m.16618	108	0	0	1	0	0	0	-0.496	-0.5042	1.000000	0.555719	0.561935
m.16651	319	7	7	4	7	5	7	0.396	0.6896	0.039051	0.005850	0.689306
m.16692	411	16	26	16	26	20	21	0.491	1.6181	0.000001	0.000000	0.584079
m.16736	134	1	1	0	2	3	1	0.307	0.3245	0.374455	0.064829	0.773198
m.16745	191	0	6	0	1	0	0	-0.298	-0.2720	0.999972	0.448396	0.714816
m.1680	375	4	1	3	4	5	6	0.269	0.3755	0.290918	0.048967	0.762612
m.16813	293	0	1	1	0	1	0	-0.456	-0.4736	1.000000	0.545253	0.588058
m.16825	240	0	0	0	1	0	0	-0.320	-0.3093	1.000000	0.470134	0.696848
m.1685	362	3	3	3	3	7	4	-0.045	-0.0583	0.970931	0.296671	0.781641
m.16853	182	0	3	0	3	0	0	0.611	0.7340	0.027778	0.004095	0.679967
m.16859	1199	5	14	13	11	12	13	-0.159	-0.3949	1.000000	0.513406	0.646606
m.16863	391	0	0	0	1	2	1	-0.159	-0.1514	0.996669	0.367180	0.759364
m.16864	208	0	2	0	1	4	0	-0.267	-0.2660	0.999981	0.444739	0.717503
