Protein	Len	S0	S0	S0	S0	S0	S0	S0	S0	S1	S1	S1	S1	S1	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.12721	179	0	0	1	0	2	1	0	0	0	0	4	0	1	0	0	1	-0.6	-0.5373	1	0.454896	0.999986
m.12722	407	2	2	2	2	2	2	2	2	1	3	1	0	2	2	2	1	-0.632	-0.5827	0.999843	0.485934	0.999991
m.12724	296	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	-0.842	-0.6913	1	0.545224	1
m.12725	224	7	6	9	10	6	6	10	8	7	9	9	6	7	9	6	7	1.324	1.2096	0	0	0.700183
m.12732	698	10	11	13	11	10	11	16	11	12	11	13	12	13	11	9	11	1.392	1.26	0	0	0.695742
m.12733	700	4	4	5	6	4	4	4	3	6	7	4	4	5	6	6	0	0.897	0.839	0.000039	0.000003	0.745548
m.12740	434	4	6	7	6	6	4	7	8	7	7	6	7	7	7	7	6	0.596	0.6094	0.001205	0.000085	0.785653
m.12744	483	1	2	1	1	3	1	1	1	2	1	0	0	2	2	2	1	-0.491	-0.382	0.985643	0.324454	0.999154
m.12757	255	5	6	3	7	6	5	5	5	8	5	5	7	5	7	4	7	0.776	0.7516	0.000155	0.000011	0.759746
m.12762	252	3	0	6	0	2	3	0	5	3	3	15	3	2	3	2	14	1.168	1.0581	0.000001	0	0.715854
m.12764	395	0	1	1	1	0	0	0	0	1	1	0	1	1	0	0	1	-0.492	-0.402	0.990946	0.342787	0.999522
m.12766	325	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	-0.811	-0.6842	1	0.54197	1
m.12770	763	0	1	1	2	0	1	0	0	2	1	0	1	1	2	1	1	-0.29	-0.2827	0.928642	0.232742	0.994517
m.12778	145	1	1	1	1	0	1	0	1	0	1	1	0	0	1	1	0	-0.578	-0.5045	1	0.430212	0.999987
m.12781	500	1	2	2	2	2	1	0	1	2	1	1	1	1	1	1	0	-0.624	-0.5608	0.999997	0.471425	0.999985
m.12786	174	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	-0.648	-0.5773	0.999859	0.482438	0.999989
m.12790	138	2	2	3	2	2	2	5	2	4	2	1	5	4	5	3	0	0.547	0.4815	0.006111	0.000455	0.812431
m.12795	196	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	-0.315	-0.2579	0.904143	0.210723	0.992414
m.12796	156	4	5	4	7	5	4	6	6	6	5	9	7	4	8	7	6	0.98	0.8626	0.000027	0.000002	0.741937
m.12799	378	2	3	4	2	2	3	2	2	3	2	4	3	2	3	3	4	0.418	0.335	0.030321	0.002484	0.848267
m.1281	317	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	-0.657	-0.6277	1	0.513026	1
m.12810	529	2	7	10	7	1	2	8	8	9	7	8	9	8	9	9	4	0.746	0.7729	0.000112	0.000008	0.756167
m.12813	219	3	3	3	2	2	3	1	4	4	4	5	5	3	4	2	3	0.48	0.3333	0.030842	0.00253	0.848717
m.12818	193	7	13	9	11	7	7	13	9	12	9	8	10	9	11	10	5	0.987	1.2922	0	0	0.693087
m.12824	377	9	6	9	4	9	10	5	9	9	14	11	10	12	8	11	10	1.806	1.6945	0	0	0.669219
m.12825	688	0	1	1	1	0	0	0	1	2	1	2	1	2	1	2	1	-0.401	-0.3679	0.980884	0.311405	0.998802
m.12829	263	1	0	0	2	1	2	0	1	1	1	1	1	2	0	1	1	-0.654	-0.5955	0.999874	0.494012	0.999997
m.1283	112	3	2	2	2	3	2	1	3	4	5	2	3	2	2	4	2	0.232	0.1869	0.117218	0.01085	0.889972
m.12839	312	1	4	2	3	2	1	3	1	4	2	1	1	2	3	2	1	-0.13	-0.1038	0.646117	0.097164	0.968974
m.12859	409	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	-0.459	-0.3702	0.981724	0.313539	0.998865
m.1286	2829	157	258	227	257	167	167	256	207	242	217	237	241	215	247	211	229	2.244	6.0253	0	0	0.635801
m.12872	385	3	1	3	2	3	2	1	3	3	3	3	1	2	1	2	2	-0.16	-0.1452	0.731556	0.122877	0.97704
m.12890	232	1	1	1	1	1	0	0	1	0	2	1	0	3	0	2	1	-0.205	-0.1685	0.775188	0.139023	0.981021
m.12895	388	1	0	0	0	2	1	0	1	1	1	0	1	1	2	1	0	-0.509	-0.5111	1	0.435326	0.999987
m.129	503	2	2	2	1	1	1	3	2	2	2	1	2	1	1	2	0	0.024	0.0235	0.365471	0.041765	0.937571
m.12917	415	2	0	0	2	1	1	1	1	0	0	0	0	2	1	1	2	-0.81	-0.7665	1	0.574829	1
m.12931	406	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	-0.59	-0.5074	1	0.432468	0.999987
m.12941	323	7	9	5	7	6	5	6	5	11	5	12	10	4	8	5	7	1.457	1.1352	0	0	0.707419
m.12945	765	0	1	0	0	0	0	0	1	2	0	0	0	0	0	1	1	-0.685	-0.5512	1	0.464792	0.999985
m.1296	468	4	6	2	4	4	4	3	4	5	5	5	4	4	5	4	4	0.742	0.733	0.000205	0.000014	0.762934
m.12970	372	0	5	4	2	1	1	3	3	5	4	4	4	2	3	2	1	0.551	0.5476	0.002713	0.000196	0.798123
m.12976	264	1	2	1	3	1	2	2	1	1	3	1	2	2	2	3	3	0.146	0.1175	0.199916	0.019934	0.910493
m.12982	418	3	2	4	3	3	4	2	2	2	3	3	2	3	2	2	2	0.148	0.1287	0.184291	0.018135	0.907182
m.12989	486	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.827	-0.7164	1	0.556071	1
m.12991	100	11	26	21	23	11	12	22	17	20	21	15	22	16	19	16	18	1.737	2.2689	0	0	0.652356
m.12999	500	0	1	1	2	1	0	3	1	2	1	0	2	1	1	1	2	-0.428	-0.3339	0.965328	0.279773	0.997579
m.1301	177	4	8	8	7	5	5	7	4	6	9	9	5	7	4	9	8	0.75	0.9522	0.000006	0	0.729129
m.13014	751	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	-0.802	-0.7573	1	0.57166	1
m.13024	171	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	-0.567	-0.5615	0.999985	0.471902	0.999985
m.13026	699	2	1	0	0	1	1	0	1	0	2	0	0	1	1	2	1	-0.504	-0.4699	0.999527	0.402261	0.999982
m.13039	212	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	-0.625	-0.5628	0.999972	0.472786	0.999985
m.13050	236	0	2	0	0	0	0	2	1	0	1	0	0	1	0	2	1	-0.728	-0.6741	1	0.537198	1
m.13075	235	2	2	1	3	2	2	1	1	2	2	2	1	1	2	2	0	-0.223	-0.1984	0.825406	0.161403	0.985517
m.13082	610	1	2	1	0	0	0	0	1	0	0	1	0	0	0	0	1	-0.617	-0.5632	0.999972	0.473058	0.999985
m.13085	424	2	3	2	3	2	3	4	3	3	3	3	3	2	3	3	2	0.331	0.2903	0.046923	0.003976	0.860359
m.13089	190	4	3	3	3	5	4	3	3	4	5	4	3	5	4	5	4	0.359	0.3547	0.024822	0.002005	0.843103
m.13090	174	4	4	2	2	2	3	3	2	5	2	2	2	2	2	4	2	0.517	0.4818	0.006089	0.000454	0.812364
m.13091	557	1	4	1	3	1	2	2	1	2	1	1	1	3	3	1	1	-0.663	-0.5658	0.999944	0.474814	0.999985
m.13094	265	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	-0.435	-0.3682	0.980994	0.311683	0.99881
m.13107	529	2	1	2	2	5	5	2	3	2	5	4	1	5	2	4	4	0.576	0.4828	0.006017	0.000448	0.812139
m.13119	549	5	7	6	6	5	4	5	4	7	4	1	2	3	4	5	1	0.348	0.3676	0.021719	0.001738	0.83978
m.13131	436	5	3	4	3	6	5	4	7	4	6	4	2	6	4	4	4	0.707	0.6325	0.000878	0.000062	0.781194
m.13133	304	5	3	5	2	6	4	4	7	5	5	10	6	5	6	5	7	0.69	0.6426	0.000763	0.000054	0.779277
m.13136	222	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	-0.811	-0.7078	1	0.552468	1
m.13171	608	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	-0.909	-0.7835	1	0.580376	1
m.13173	263	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.736	-0.6862	1	0.542895	1
m.13180	357	1	0	0	0	3	3	1	2	3	1	5	2	1	4	2	2	0.126	0.1066	0.215992	0.021828	0.913708
m.13191	264	3	4	3	4	2	3	2	3	4	3	4	4	4	3	3	3	0.334	0.3116	0.038223	0.003186	0.854534
m.13197	189	1	2	1	2	1	2	2	3	2	1	4	2	1	2	1	2	0.036	0.0317	0.348807	0.039308	0.935293
m.132	146	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	-0.69	-0.5851	0.999847	0.487472	0.999992
m.13206	240	2	2	1	2	2	2	4	0	1	5	0	2	3	2	3	0	-0.145	-0.1275	0.696115	0.11141	0.973743
m.13208	752	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	-0.604	-0.5051	1	0.43068	0.999987
m.13218	683	1	0	1	0	2	1	0	0	1	1	0	2	0	1	0	0	-0.557	-0.518	1	0.440594	0.999987
m.13226	326	2	4	3	3	1	1	4	0	5	4	5	2	5	3	4	2	0.351	0.3718	0.020786	0.001659	0.838708
m.13233	253	0	4	2	5	0	0	4	3	5	1	5	4	2	4	2	3	0.264	0.2283	0.082584	0.007361	0.877894
m.13240	197	2	3	1	1	2	2	2	2	2	3	2	2	4	3	2	1	0.047	0.0379	0.33645	0.037528	0.933556
m.13248	748	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	-0.613	-0.5644	0.999958	0.47387	0.999985
m.1328	203	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	-0.467	-0.4202	0.994498	0.359213	0.999746
m.13287	313	1	0	0	0	1	1	0	1	2	0	0	0	0	0	1	1	-0.636	-0.4789	0.999903	0.409709	0.999987
m.13295	297	1	1	1	2	2	1	2	1	1	2	1	0	2	0	3	1	-0.23	-0.2131	0.847525	0.17304	0.987473
m.133	397	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	-0.79	-0.703	1	0.550406	1
m.13303	395	0	1	1	1	0	0	2	1	0	1	1	1	2	1	1	0	-0.583	-0.5355	1	0.45359	0.999986
m.13314	295	6	10	5	8	7	6	12	3	9	6	15	8	7	6	7	8	1.243	1.2017	0	0	0.700911
m.1334	391	0	1	1	1	0	1	1	1	2	1	1	1	2	1	1	1	-0.743	-0.7121	1	0.554284	1
m.13347	625	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.796	-0.712	1	0.554242	1
m.13356	586	1	1	1	0	0	1	0	0	1	0	1	4	1	5	0	0	-0.274	-0.238	0.880995	0.193607	0.990406
m.13371	1200	2	5	7	5	5	2	4	4	6	9	9	6	9	6	11	5	1.741	1.533	0	0	0.677052
m.1339	464	2	3	6	3	5	4	3	4	2	10	6	4	7	3	7	4	0.904	0.8601	0.000028	0.000002	0.742315
m.134	169	1	2	1	1	1	2	1	1	2	2	2	3	1	2	2	2	-0.005	-0.0041	0.423898	0.050939	0.94506
m.13409	233	3	3	3	2	3	3	2	2	4	2	4	3	4	4	3	3	0.609	0.471	0.006916	0.000518	0.814805
m.13423	531	4	3	5	4	4	3	4	3	3	5	4	4	3	4	3	4	0.713	0.6783	0.00046	0.000032	0.772651
m.13424	343	1	1	1	0	0	0	1	1	0	1	0	1	1	0	0	0	-0.534	-0.5339	1	0.452424	0.999986
m.13425	114	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	-0.651	-0.5508	1	0.464512	0.999985
m.13427	257	1	0	0	0	0	2	0	0	1	1	0	0	1	1	0	1	-0.699	-0.5534	1	0.466327	0.999985
m.13432	425	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	-0.84	-0.7617	1	0.573191	1
m.13434	1309	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	-0.864	-0.6945	1	0.546663	1
m.13436	653	4	3	3	3	5	4	4	3	3	4	3	3	5	2	4	1	0.174	0.1575	0.148215	0.014129	0.898652
m.13443	372	5	18	16	19	8	6	17	14	20	11	14	21	13	18	11	14	2.47	2.9125	0	0	0.645024
m.13444	605	1	3	5	4	1	1	3	3	4	3	3	2	3	3	3	2	0.333	0.283	0.050276	0.004284	0.862381
m.13448	293	1	3	3	5	1	1	4	3	4	2	2	2	2	3	4	1	0.181	0.1628	0.142204	0.013482	0.897084
m.1346	158	9	10	9	9	8	9	6	4	5	6	9	8	7	5	8	4	1.3	1.2164	0	0	0.699562
m.13471	151	1	1	1	2	1	1	2	6	3	2	2	2	1	3	2	3	0.069	0.0675	0.280653	0.029904	0.92512
m.13475	469	6	3	3	3	6	6	4	2	2	3	4	2	3	3	4	3	0.403	0.3874	0.017624	0.001391	0.834768
m.13476	183	1	0	2	0	3	1	0	1	2	1	1	2	1	1	1	1	-0.485	-0.479	0.999908	0.409791	0.999987
m.13486	292	4	14	12	11	5	6	12	13	14	10	17	13	9	14	11	15	1.475	1.4143	0	0	0.684183
m.13488	163	0	1	2	1	0	0	3	1	0	1	2	1	1	2	1	0	-0.748	-0.5996	0.999912	0.496537	0.999999
m.13490	255	3	5	5	5	4	5	5	3	7	5	5	6	3	6	4	4	0.334	0.3215	0.034683	0.00287	0.851865
m.13492	741	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	-0.544	-0.4293	0.995881	0.367311	0.999825
m.13513	367	0	0	1	2	1	0	0	1	1	1	0	1	1	1	1	0	-0.818	-0.6705	1	0.535455	1
m.13514	432	0	0	2	1	0	2	1	0	1	2	0	1	2	1	2	2	-0.607	-0.5312	1	0.450446	0.999986
m.13516	189	5	9	8	6	5	5	8	8	8	8	7	7	6	8	6	7	0.532	0.5424	0.002898	0.00021	0.799211
m.13531	269	0	2	1	2	3	2	1	2	0	3	2	0	1	1	2	0	-0.617	-0.6334	1	0.516198	1
m.13540	365	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0	1	-0.791	-0.7015	1	0.549754	1
m.1355	1555	3	6	5	5	4	4	3	5	5	6	4	4	4	5	3	5	0.408	0.354	0.025002	0.00202	0.843285
m.13557	339	1	0	2	2	2	0	2	1	4	3	3	3	2	3	2	3	0.574	0.6493	0.000695	0.000049	0.778015
m.13574	515	2	3	1	3	2	2	3	2	4	2	4	3	2	3	2	3	0.344	0.2713	0.056081	0.004823	0.865647
m.13590	549	9	14	12	10	10	9	12	10	12	12	18	14	14	15	11	12	2.173	1.6762	0	0	0.670017
m.13617	393	1	2	2	2	1	1	1	1	0	1	1	1	2	1	2	1	-0.418	-0.3873	0.987205	0.329336	0.999265
m.13622	146	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	0	-0.575	-0.5062	1	0.431536	0.999987
m.13637	665	0	1	0	1	1	0	0	0	0	1	0	0	0	0	1	0	-0.722	-0.5999	0.999913	0.49672	0.999999
m.13659	548	1	1	1	0	0	0	2	0	0	1	1	0	2	1	0	2	-0.358	-0.3166	0.954872	0.263727	0.996723
m.1369	374	52	61	58	67	53	58	67	54	59	55	64	57	56	58	55	60	0.827	1.7546	0	0	0.666743
m.13710	208	1	0	1	0	1	0	1	1	0	1	1	1	0	0	0	1	-0.569	-0.4569	0.998749	0.3913	0.99996
m.13716	211	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-0.446	-0.3843	0.986335	0.326574	0.999203
m.13720	455	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-0.956	-0.7822	1	0.579966	1
m.1373	177	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	-0.922	-0.7672	1	0.575066	1
m.13742	710	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	-0.605	-0.5109	1	0.435172	0.999987
m.13743	311	8	7	8	7	6	7	7	8	7	8	6	7	7	8	8	6	1.023	0.8141	0.000058	0.000004	0.749461
m.13744	138	2	2	2	1	2	2	2	1	2	3	2	2	1	2	3	0	0.015	0.0146	0.383943	0.044568	0.940017
m.13748	486	0	1	1	0	0	1	0	1	0	0	0	0	1	0	0	0	-0.536	-0.4597	0.998945	0.393681	0.999966
m.13753	335	1	3	2	2	0	0	2	1	2	3	4	1	1	1	4	1	0.169	0.1506	0.156329	0.015012	0.900696
m.13791	176	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	-0.735	-0.7007	1	0.549405	1
m.13811	436	0	0	1	0	0	0	1	0	1	1	2	1	3	1	1	2	-0.172	-0.1748	0.786331	0.143587	0.982026
m.13842	680	9	13	10	12	8	8	15	10	4	10	10	4	10	5	10	9	1.649	1.7021	0	0	0.668894
m.13862	447	4	4	3	6	3	4	4	5	3	3	2	5	2	5	3	4	0.433	0.3655	0.0222	0.001779	0.840318
m.13863	1106	5	9	9	8	3	3	8	4	6	15	1	6	14	5	13	0	1.205	1.1014	0	0	0.710994
m.13869	191	0	1	0	2	0	0	1	1	1	1	2	1	2	2	2	1	-0.242	-0.2112	0.844761	0.171514	0.987229
m.13885	1031	1	0	2	1	1	1	0	2	0	0	0	0	0	0	1	0	-0.622	-0.5467	1	0.461626	0.999986
m.139	190	4	3	3	3	3	3	3	3	4	4	3	4	5	4	4	2	0.654	0.6431	0.000758	0.000053	0.779182
m.1390	448	11	15	14	12	14	10	13	12	18	13	11	16	10	17	12	11	1.333	1.8934	0	0	0.661767
m.13903	193	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	-0.595	-0.4911	1	0.419609	0.999987
m.13957	123	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	-0.643	-0.5519	1	0.465281	0.999985
m.1396	509	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	-0.584	-0.5173	1	0.440063	0.999987
m.13977	445	8	11	12	12	8	7	10	9	18	10	14	16	10	18	10	15	2.02	1.9534	0	0	0.659899
m.14053	115	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	-0.664	-0.5609	0.999995	0.471494	0.999985
m.1408	226	7	6	4	4	3	5	6	4	2	5	1	1	7	2	7	1	-0.175	-0.136	0.713364	0.116829	0.975355
m.14083	1506	0	1	0	1	0	0	0	1	1	1	0	1	0	1	0	2	-0.584	-0.5184	1	0.440897	0.999987
m.141	436	25	31	29	28	20	21	33	24	37	28	33	34	33	34	31	29	2.586	3.4105	0	0	0.641924
m.14108	268	1	1	0	1	1	0	2	0	2	0	0	1	0	1	2	1	-0.697	-0.5886	0.999844	0.489694	0.999994
m.14109	662	1	0	2	0	0	1	0	0	1	2	2	0	1	0	2	0	-0.434	-0.3762	0.983795	0.319096	0.999019
m.14128	211	3	3	7	2	5	3	3	5	3	7	11	2	5	2	5	8	0.558	0.5006	0.004861	0.000359	0.808186
m.1413	338	3	6	5	5	5	3	5	5	3	4	4	5	6	4	4	7	0.47	0.472	0.006835	0.000512	0.814577
m.14134	135	1	0	0	0	2	1	0	0	0	1	0	0	1	1	1	0	-0.711	-0.5835	0.999844	0.486448	0.999991
m.14137	212	0	0	2	0	0	1	1	1	0	0	1	0	1	0	1	1	-0.627	-0.4903	1	0.418967	0.999987
m.1415	197	1	1	4	1	0	0	1	4	0	5	2	1	1	0	1	3	-0.032	-0.0317	0.48497	0.061601	0.952224
m.14152	569	0	0	1	1	1	0	0	1	1	1	1	1	2	1	0	1	-0.671	-0.5896	0.999849	0.490326	0.999994
m.14201	145	0	1	0	1	0	0	0	1	1	0	0	0	1	1	1	0	-0.629	-0.5917	0.999851	0.491645	0.999995
m.14203	282	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-0.995	-0.7921	1	0.583034	1
m.14213	220	1	0	0	0	1	1	2	0	0	0	2	0	0	0	0	0	-0.684	-0.606	0.999987	0.500417	1
m.14255	219	2	2	2	2	2	3	3	1	3	3	2	3	3	2	2	3	0.328	0.2887	0.047641	0.004041	0.860802
m.14269	430	0	2	0	0	0	0	0	0	0	2	2	0	3	1	2	0	-0.165	-0.1491	0.739107	0.125497	0.977735
m.14297	518	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	-0.769	-0.6055	0.999982	0.500116	1
m.14312	960	13	19	21	20	13	13	21	18	14	13	17	13	12	16	15	15	2.315	2.5648	0	0	0.648082
m.14349	643	0	1	1	1	0	0	0	2	2	1	1	1	0	2	1	1	-0.528	-0.4506	0.998251	0.385906	0.999941
m.14355	846	9	14	14	10	10	9	13	8	14	13	11	14	12	13	11	9	1.779	1.3413	0	0	0.689294
m.1436	550	14	21	25	20	11	10	21	20	21	23	16	16	21	23	22	22	1.908	2.1093	0	0	0.655728
m.14364	158	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	-0.779	-0.6688	1	0.534625	1
m.1437	515	1	1	1	1	2	2	1	2	2	0	2	0	2	0	1	1	-0.459	-0.419	0.994291	0.358139	0.999734
m.14375	119	1	2	1	2	1	1	1	0	1	1	1	1	2	1	1	1	-0.571	-0.4895	1	0.418324	0.999988
m.14377	379	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.572	-0.4942	1	0.422088	0.999987
m.1440	833	1	0	1	1	1	1	1	0	2	1	0	1	1	0	2	1	-0.629	-0.5594	1	0.470468	0.999985
m.14422	417	2	5	4	5	2	4	7	6	7	5	8	6	6	7	5	6	0.77	0.7199	0.00025	0.000017	0.765215
m.14438	273	2	1	1	2	2	1	1	1	1	0	1	0	0	0	0	0	-0.683	-0.5965	0.999886	0.49463	0.999997
m.14458	126	1	2	1	2	2	2	2	2	2	2	2	1	2	2	2	2	-0.238	-0.204	0.834035	0.165789	0.986282
m.14465	536	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	-0.816	-0.764	1	0.57398	1
m.1447	450	0	0	2	2	1	0	2	1	1	1	1	2	2	1	1	1	-0.717	-0.6327	1	0.515811	1
m.14490	140	1	1	3	1	1	1	1	2	3	0	0	4	2	2	1	1	-0.388	-0.3524	0.974557	0.296993	0.998315
m.145	467	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	1	-0.551	-0.4888	1	0.417761	0.999988
m.14507	364	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	-0.876	-0.7608	1	0.57288	1
m.1454	475	2	2	2	3	2	2	0	3	3	3	3	4	2	3	2	1	0.251	0.2273	0.083308	0.007432	0.878183
m.14543	392	4	6	6	7	5	6	7	7	5	5	2	7	5	8	5	4	0.968	0.8809	0.00002	0.000001	0.739205
m.1456	431	1	2	1	2	1	2	3	2	2	1	1	2	2	2	3	0	0.123	0.1323	0.17946	0.017586	0.906116
m.14602	310	1	1	3	2	1	0	1	3	3	2	1	2	3	1	1	1	-0.179	-0.1532	0.746947	0.128288	0.978453
m.1461	469	0	0	1	0	0	0	1	0	0	2	1	0	2	0	1	1	-0.454	-0.4106	0.992761	0.350584	0.99964
m.14620	195	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	0	-0.562	-0.4919	1	0.42025	0.999987
m.14627	134	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	-0.862	-0.7526	1	0.569995	1
m.1463	394	1	3	5	3	3	3	5	3	4	4	4	6	3	3	2	4	0.965	0.8319	0.000044	0.000003	0.746653
m.14636	169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-0.71	-0.5597	1	0.470674	0.999985
m.14672	359	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	-0.615	-0.496	1	0.42352	0.999987
m.14712	256	0	1	1	1	0	0	2	1	1	0	1	1	1	1	1	1	-0.767	-0.6091	1	0.50227	1
m.1472	277	6	5	7	6	3	4	4	5	7	5	10	7	4	7	3	7	1.115	1.1827	0	0	0.702702
m.1473	555	6	11	9	8	7	5	10	6	10	5	9	11	8	9	7	9	1.408	1.8364	0	0	0.663694
m.14730	134	1	1	1	1	0	1	1	1	2	1	1	1	1	0	1	1	-0.829	-0.7682	1	0.575402	1
m.14738	152	2	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	-0.794	-0.6999	1	0.549055	1
m.14739	401	1	1	2	0	1	3	1	2	2	1	2	1	3	1	0	1	-0.552	-0.5148	1	0.438161	0.999987
m.14754	356	4	5	6	7	6	6	7	7	7	8	9	9	8	8	7	8	0.745	1.0873	0.000001	0	0.712542
m.14756	396	3	3	3	1	3	2	3	2	1	3	3	4	3	3	3	2	0.216	0.2139	0.093521	0.008442	0.882069
m.14765	420	1	2	2	0	0	1	1	3	2	2	1	1	2	2	3	3	-0.223	-0.197	0.823203	0.160316	0.985322
m.1478	617	0	2	2	3	0	0	1	1	1	1	1	1	2	1	1	1	-0.587	-0.4961	1	0.423599	0.999987
m.14803	174	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	-0.883	-0.7729	1	0.576964	1
m.1487	314	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-0.518	-0.4728	0.999661	0.404674	0.999985
m.14897	346	0	1	2	2	0	0	1	0	0	2	0	0	3	1	1	1	-0.164	-0.1383	0.717958	0.118324	0.975782
m.14910	573	1	4	4	3	1	1	3	2	2	3	3	3	6	2	6	3	0.247	0.2087	0.097752	0.008866	0.883584
m.14914	470	0	0	1	0	1	1	0	1	0	2	1	0	1	1	1	1	-0.356	-0.3227	0.958771	0.269373	0.997045
m.14915	293	14	22	17	21	13	14	21	21	16	16	7	13	12	12	17	6	1.687	1.6506	0	0	0.671167
m.14918	406	0	1	2	1	1	1	1	2	0	2	1	1	2	0	1	0	-0.321	-0.2583	0.904576	0.211073	0.992451
m.14921	762	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	-0.636	-0.5763	0.99987	0.481784	0.999988
m.14923	328	4	4	5	4	4	4	7	5	8	7	3	4	3	6	6	4	0.787	0.7789	0.000102	0.000007	0.755173
m.1493	232	2	4	6	6	4	3	4	3	5	5	7	6	5	5	5	6	1.407	1.3483	0	0	0.688778
m.14938	965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-0.977	-0.8585	0.999999	0.600473	1
m.14946	234	0	1	1	1	1	1	1	1	3	3	2	3	3	4	3	3	0.115	0.1175	0.199916	0.019934	0.910493
m.14952	249	0	3	4	3	0	0	3	2	2	4	2	3	3	4	4	2	0.549	0.4868	0.005737	0.000426	0.811244
m.14956	520	0	0	0	0	0	0	1	0	1	1	1	0	1	1	0	0	-0.556	-0.5133	1	0.437014	0.999987
m.14963	1061	11	22	20	16	12	11	17	17	24	20	18	22	18	22	16	19	1.281	1.5447	0	0	0.676419
m.14967	111	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	-0.713	-0.5739	0.999876	0.480209	0.999987
m.14972	298	1	1	0	1	1	1	0	0	0	1	0	0	1	0	1	0	-0.565	-0.5523	1	0.46556	0.999985
m.14975	171	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	-0.909	-0.779	1	0.578946	1
m.14983	218	6	6	8	7	5	5	7	4	6	9	8	8	6	7	9	6	1.451	1.5665	0	0	0.675268
m.14984	440	3	4	4	5	4	4	4	4	4	2	6	4	3	3	2	4	0.403	0.4339	0.010588	0.000811	0.823427
m.14994	562	1	5	2	4	2	1	3	1	1	3	4	2	2	2	2	3	0.152	0.1257	0.188387	0.018603	0.908069
m.14998	1027	2	0	1	0	0	3	0	0	0	0	1	0	1	0	2	1	-0.505	-0.4217	0.994739	0.360553	0.999761
m.14999	503	36	68	69	71	40	41	68	63	67	54	63	64	54	61	51	56	3.128	3.3822	0	0	0.642092
m.1500	101	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	-0.702	-0.5985	0.999897	0.495862	0.999998
m.15017	296	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	-0.55	-0.5155	1	0.438695	0.999987
