Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.2736	403	1	0	0	0	0	0	-0.282	-0.2726	1.000000	0.750278	0.774281
m.2737	226	1	1	2	3	4	2	0.349	0.4459	0.133543	0.039602	0.800547
m.27407	217	2	2	2	0	1	0	-0.685	-0.6901	0.934061	0.876243	0.449101
m.27472	139	1	1	3	3	2	2	-0.030	-0.0408	0.981036	0.509045	0.822419
m.27519	235	0	1	1	0	0	0	-0.465	-0.4453	1.000000	0.832720	0.689529
m.2752	168	11	10	9	8	8	9	-0.058	-0.1176	1.000000	0.608381	0.812009
m.2758	817	0	1	1	0	0	1	-0.427	-0.3761	1.000000	0.806834	0.730591
m.27586	330	5	8	8	2	3	3	-1.099	-1.6492	0.001841	0.783872	0.000306
m.27591	172	0	1	0	0	0	0	-0.304	-0.3164	1.000000	0.777262	0.758046
m.27600	192	2	3	2	0	1	0	-0.746	-0.8286	0.748272	0.874550	0.280099
m.27603	105	0	0	1	1	0	0	-0.383	-0.3700	1.000000	0.804150	0.733710
m.27605	263	0	2	2	0	0	1	-0.729	-0.7696	0.843586	0.877312	0.350671
m.27613	234	5	4	5	3	3	2	-0.492	-0.7970	0.802025	0.876376	0.317329
m.27614	142	4	4	3	3	3	3	0.029	0.0396	0.901958	0.394815	0.827914
m.27625	216	1	0	0	0	0	1	-0.420	-0.4047	1.000000	0.818501	0.714929
m.27628	467	1	1	1	0	0	0	-0.368	-0.3621	1.000000	0.800567	0.737637
m.27646	180	2	2	3	3	3	3	0.120	0.1659	0.654586	0.229003	0.826476
m.2765	1329	2	2	2	1	0	1	-0.741	-0.7942	0.806499	0.876500	0.320698
m.27658	363	1	1	1	0	0	0	-0.369	-0.3761	1.000000	0.806834	0.730591
m.27664	165	1	2	2	0	0	0	-0.798	-0.8624	0.685130	0.871803	0.242309
m.27687	497	4	4	4	1	1	3	-1.154	-1.2166	0.110075	0.822159	0.026337
m.27691	423	1	0	0	2	0	1	0.077	0.0805	0.836757	0.337405	0.828686
m.27700	104	6	6	5	6	5	6	0.150	0.2811	0.385419	0.120836	0.817548
m.27731	112	2	2	2	1	1	0	-0.724	-0.7481	0.872567	0.877596	0.377251
m.27757	157	2	3	2	3	2	2	0.171	0.2182	0.528738	0.174000	0.823062
m.27772	428	1	1	0	0	0	0	-0.303	-0.2819	1.000000	0.756424	0.771082
m.27778	204	4	4	2	1	1	1	-0.563	-0.5631	0.994571	0.861705	0.591827
m.27791	585	6	6	4	5	4	6	0.310	0.5094	0.083382	0.024265	0.794471
m.278	253	82	0	94	72	74	72	-0.238	-1.5343	0.006578	0.790259	0.001221
m.27802	451	1	2	3	0	1	1	-1.071	-1.1482	0.176900	0.831981	0.044573
m.27813	362	5	4	3	2	3	2	-0.478	-0.6051	0.983709	0.868327	0.548207
m.27819	169	1	1	1	1	0	1	-0.363	-0.3426	1.000000	0.791179	0.746813
m.27822	350	1	1	0	0	0	0	-0.367	-0.3616	1.000000	0.800336	0.737882
m.27902	108	1	1	1	1	1	1	-0.349	-0.3635	1.000000	0.801211	0.736950
m.2792	427	11	7	13	6	5	3	-0.674	-1.4173	0.020790	0.799286	0.004287
m.2794	658	24	27	24	13	15	15	-0.501	-1.5437	0.005961	0.789654	0.001096
m.27954	454	0	1	0	2	0	0	0.277	0.3164	0.314847	0.096976	0.814029
m.27979	288	0	0	1	0	1	0	-0.514	-0.4986	1.000000	0.847848	0.649944
m.27998	400	3	3	3	5	7	5	0.548	0.7835	0.007869	0.001879	0.777082
m.2800	281	1	0	1	1	1	0	-0.434	-0.3939	1.000000	0.814267	0.721050
m.28013	833	2	3	2	4	4	4	0.636	0.8573	0.003720	0.000817	0.774575
m.28035	226	0	1	0	0	0	0	-0.396	-0.3790	0.999998	0.808084	0.729082
m.28068	132	3	0	3	2	3	2	-0.387	-0.4845	1.000000	0.844195	0.661144
m.28097	108	1	1	1	1	0	1	-0.441	-0.4034	1.000000	0.818002	0.715680
m.28137	274	2	4	2	1	2	2	-0.589	-0.6261	0.975319	0.870958	0.524887
m.28144	117	2	2	1	1	1	1	-0.325	-0.3086	1.000000	0.772810	0.761161
m.28151	99	1	0	1	0	0	0	-0.376	-0.3391	1.000000	0.789408	0.748385
m.28154	158	3	3	2	2	2	2	-0.099	-0.1279	1.000000	0.620319	0.810254
m.28159	179	1	1	1	1	0	0	-0.319	-0.3065	1.000000	0.771587	0.761982
m.2821	497	1	0	0	0	0	0	-0.583	-0.5528	0.996247	0.859798	0.601852
m.2824	459	9	7	7	5	5	6	-0.257	-0.4433	1.000000	0.832078	0.690873
m.28261	194	0	0	1	0	0	0	-0.433	-0.4359	1.000000	0.829653	0.695759
m.28278	688	3	1	2	0	1	0	-0.747	-0.8034	0.791617	0.876068	0.309666
m.28289	123	2	1	1	1	1	1	-0.247	-0.2341	1.000000	0.722231	0.786236
m.28313	382	1	0	0	0	0	0	-0.310	-0.3137	1.000000	0.775737	0.759135
m.284	444	4	4	7	1	2	3	-1.378	-1.8187	0.000205	0.777498	0.000030
m.2841	371	3	3	2	0	0	0	-0.699	-0.7400	0.882621	0.877595	0.387314
m.28410	144	1	1	1	0	0	0	-0.355	-0.3462	1.000000	0.792972	0.745174
m.28413	203	2	2	1	1	0	1	-0.388	-0.3789	0.999997	0.808042	0.729134
m.28417	112	1	0	1	2	0	2	0.242	0.2494	0.455438	0.145866	0.820479
m.28419	437	2	2	2	0	1	0	-0.716	-0.7242	0.900855	0.877421	0.406961
m.28430	410	0	1	1	0	0	0	-0.395	-0.3761	1.000000	0.806834	0.730591
m.28435	230	3	3	3	2	2	3	-0.348	-0.4376	1.000000	0.830217	0.694648
m.28438	291	2	2	2	0	1	1	-0.688	-0.6923	0.932166	0.876353	0.446405
m.28444	404	4	2	4	4	3	7	-0.011	-0.0168	0.963846	0.475409	0.824634
m.2848	287	4	4	4	3	2	1	-0.283	-0.4068	1.000000	0.819301	0.713709
m.28497	512	0	0	1	1	0	0	-0.277	-0.2640	1.000000	0.744383	0.777128
m.285	338	2	2	0	1	0	0	-0.424	-0.4017	1.000000	0.817345	0.716655
m.28515	510	2	0	2	2	3	2	-0.131	-0.1555	1.000000	0.650495	0.805101
m.28519	329	3	0	3	0	0	0	-0.893	-1.0188	0.373110	0.851767	0.106266
m.28520	237	0	0	0	1	0	0	-0.333	-0.3285	1.000000	0.783882	0.753009
m.2853	518	4	4	4	2	3	2	-0.504	-0.6942	0.930504	0.876444	0.444073
m.28534	505	1	3	4	3	4	2	-0.269	-0.3745	1.000000	0.806137	0.731417
m.28537	125	3	3	3	4	4	5	0.323	0.4527	0.127149	0.037639	0.799867
m.28546	235	19	17	11	13	15	16	0.266	0.6558	0.025378	0.006823	0.783380
m.2856	532	13	12	13	7	5	4	-0.527	-1.1556	0.168473	0.830881	0.042201
m.2860	768	11	11	15	9	9	8	-0.428	-1.0703	0.284279	0.843875	0.076716
m.28601	246	0	0	1	0	0	0	-0.443	-0.4530	1.000000	0.835137	0.684264
m.28687	461	3	1	1	1	0	0	-0.282	-0.2751	1.000000	0.751953	0.773433
m.28742	295	4	5	5	5	4	4	0.080	0.1319	0.732889	0.269727	0.827920
m.2877	192	1	1	1	0	0	1	-0.480	-0.4269	1.000000	0.826594	0.701522
m.28770	229	5	4	5	4	4	3	-0.135	-0.2172	1.000000	0.708513	0.790877
m.28774	853	3	1	1	0	0	0	-0.334	-0.3239	1.000000	0.781405	0.754953
m.2878	281	5	5	6	3	3	2	-0.651	-0.9860	0.435652	0.856628	0.128967
m.288	547	1	1	1	0	0	0	-0.271	-0.2893	1.000000	0.761149	0.768443
m.28820	245	7	7	7	5	6	5	-0.217	-0.3872	0.999999	0.811537	0.724720
m.28880	200	1	2	1	1	0	0	-0.645	-0.5825	0.990430	0.864992	0.572210
m.28920	220	1	1	1	0	0	1	-0.269	-0.2713	1.000000	0.749400	0.774718
m.28999	107	0	0	0	1	0	0	-0.407	-0.3678	1.000000	0.803164	0.734816
m.29	104	4	2	5	6	4	4	0.245	0.4253	0.154611	0.046087	0.802640
m.2905	396	3	3	3	4	3	4	0.298	0.4284	0.151272	0.045057	0.802322
m.29084	160	2	3	3	2	1	1	-0.533	-0.6389	0.969062	0.872342	0.510242
m.29115	136	3	2	2	2	2	3	-0.150	-0.1858	1.000000	0.680587	0.798618
m.29137	625	1	1	1	2	0	1	0.172	0.1876	0.602557	0.205008	0.825219
m.29142	223	1	2	2	1	1	2	-0.743	-0.7285	0.896075	0.877492	0.401615
m.29199	285	2	2	2	0	0	1	-0.662	-0.6997	0.925550	0.876687	0.437306
m.29219	277	21	9	20	17	17	15	-0.137	-0.4397	1.000000	0.830908	0.693266
m.29240	253	6	7	7	5	4	5	-0.240	-0.4283	1.000000	0.827078	0.700638
m.29249	121	1	1	1	0	0	0	-0.311	-0.3018	1.000000	0.768808	0.763794
m.29291	227	0	0	1	0	0	0	-0.302	-0.2954	1.000000	0.764937	0.766205
m.29299	328	2	2	1	1	1	2	-0.200	-0.1895	1.000000	0.684047	0.797762
m.29343	368	1	1	1	1	0	1	-0.325	-0.3009	1.000000	0.768270	0.764137
m.2935	127	0	1	0	0	1	0	-0.411	-0.4000	1.000000	0.816683	0.717625
m.29350	356	1	1	1	0	1	0	-0.494	-0.4920	1.000000	0.846168	0.655253
m.2936	227	1	1	0	1	0	0	-0.411	-0.4271	1.000000	0.826663	0.701396
m.29378	194	1	0	0	0	0	0	-0.401	-0.3912	1.000000	0.813176	0.722541
m.29428	193	9	10	8	9	11	10	0.182	0.3521	0.252677	0.076809	0.810313
m.29444	108	1	2	1	0	0	0	-0.406	-0.4028	1.000000	0.817771	0.716025
m.29450	117	1	0	1	0	0	0	-0.391	-0.3824	0.999998	0.809531	0.727291
m.295	166	2	4	1	1	1	0	-0.457	-0.4492	1.000000	0.833955	0.686881
m.29523	191	6	7	8	5	2	4	-0.387	-0.6884	0.935498	0.876155	0.451182
m.29527	167	2	2	2	1	2	1	-0.773	-0.7481	0.872567	0.877596	0.377251
m.29546	408	0	0	0	0	0	1	-0.283	-0.2911	1.000000	0.762277	0.767789
m.29555	128	0	0	0	0	1	1	-0.432	-0.4137	1.000000	0.821878	0.709630
m.29582	292	1	1	1	1	1	1	-0.405	-0.4142	1.000000	0.822062	0.709331
m.29599	227	1	2	1	1	1	1	-0.335	-0.3439	1.000000	0.791829	0.746224
m.29601	249	1	1	1	0	0	0	-0.386	-0.3788	0.999996	0.807999	0.729187
m.29602	100	0	1	1	0	0	0	-0.419	-0.3723	1.000000	0.805170	0.732543
m.29606	138	1	1	1	1	1	1	-0.417	-0.4096	1.000000	0.820356	0.712067
m.29673	125	1	0	0	0	0	1	-0.453	-0.4289	1.000000	0.827284	0.700258
m.297	271	3	3	5	3	3	4	-0.405	-0.5973	0.986282	0.867236	0.556625
m.2971	483	1	1	1	0	0	0	-0.410	-0.3960	1.000000	0.815106	0.719880
m.29775	144	0	0	1	0	0	0	-0.412	-0.4103	1.000000	0.820618	0.711654
m.29778	253	0	1	0	0	0	0	-0.382	-0.3571	1.000000	0.798234	0.740060
m.29808	242	10	9	12	9	10	9	-0.182	-0.4255	1.000000	0.826107	0.702402
m.29813	455	3	1	4	1	2	3	-1.011	-1.2742	0.071029	0.814614	0.016313
m.29835	460	50	0	54	42	42	41	-0.228	-1.1309	0.197792	0.834579	0.050547
m.29844	459	1	1	2	0	0	0	-0.800	-0.8427	0.722548	0.873498	0.264046
m.29861	185	15	17	13	12	13	13	-0.011	-0.0295	0.973559	0.493305	0.823525
m.29873	128	1	1	1	1	0	1	-0.347	-0.3293	1.000000	0.784308	0.752667
m.29874	107	1	0	0	0	0	1	-0.270	-0.2540	1.000000	0.737266	0.780307
m.29888	284	11	9	9	7	7	5	-0.153	-0.3247	1.000000	0.781840	0.754618
m.29890	126	0	0	0	1	0	0	-0.201	-0.2003	1.000000	0.693886	0.795180
m.29952	124	3	3	3	0	0	0	-1.000	-1.1107	0.224325	0.837653	0.058324
m.29972	1069	4	7	6	4	3	5	-0.371	-0.6348	0.971166	0.871917	0.514966
m.29981	276	0	0	1	0	0	0	-0.340	-0.3264	1.000000	0.782758	0.753901
m.3004	377	3	2	2	3	2	4	0.274	0.3540	0.249637	0.075839	0.810113
m.3005	453	1	2	2	1	1	0	-0.783	-0.7786	0.830494	0.877074	0.339636
m.30054	147	1	0	1	0	0	0	-0.312	-0.2833	1.000000	0.757329	0.770589
m.30091	627	1	0	1	0	0	0	-0.411	-0.4093	1.000000	0.820244	0.712244
m.30104	442	0	2	1	1	1	1	-0.309	-0.3007	1.000000	0.768150	0.764213
m.30171	172	0	0	0	2	3	2	0.391	0.4326	0.146845	0.043693	0.801893
m.30190	252	1	0	1	0	0	0	-0.358	-0.3316	1.000000	0.785524	0.751677
m.30203	117	2	1	2	4	4	5	0.493	0.6193	0.034613	0.009547	0.785736
m.30240	180	1	0	1	0	0	0	-0.333	-0.3082	1.000000	0.772578	0.761318
m.30248	266	1	1	0	0	0	0	-0.329	-0.3343	1.000000	0.786937	0.750504
m.30280	193	0	1	0	0	0	0	-0.426	-0.4323	1.000000	0.828444	0.698087
m.3030	150	1	2	1	1	2	1	-0.100	-0.0973	1.000000	0.583794	0.815220
m.3037	1596	1	0	0	0	0	0	-0.344	-0.3236	1.000000	0.781242	0.755079
m.30396	488	30	34	32	23	24	28	-0.295	-1.0624	0.297047	0.845095	0.080787
m.304	134	4	2	3	2	1	1	-0.478	-0.6332	0.971961	0.871746	0.516801
m.30404	107	3	3	2	1	3	3	-0.483	-0.4927	1.000000	0.846348	0.654696
m.30405	235	26	0	29	19	19	18	-0.337	-1.1958	0.127850	0.825058	0.031058
m.30436	263	4	3	3	3	3	2	-0.052	-0.0692	0.995429	0.547581	0.819146
m.30492	247	4	3	4	5	3	3	0.236	0.3579	0.243485	0.073880	0.809702
m.30496	451	4	4	2	4	4	3	0.574	0.7741	0.008621	0.002080	0.777454
m.30517	248	4	3	2	1	2	2	-0.613	-0.6650	0.953322	0.874655	0.479515
m.3052	140	2	2	2	2	2	2	-0.055	-0.0664	0.994268	0.543857	0.819501
m.30602	306	5	2	3	1	1	1	-0.899	-0.9237	0.561746	0.865090	0.180752
m.3061	248	4	2	4	4	3	3	-0.006	-0.0093	0.957420	0.464760	0.825225
m.30649	133	0	0	1	0	0	0	-0.353	-0.3561	1.000000	0.797762	0.740538
m.30676	389	0	0	1	0	0	1	-0.328	-0.3090	1.000000	0.773042	0.761003
m.307	487	10	7	8	5	8	10	-0.333	-0.5973	0.986282	0.867236	0.556625
m.3070	637	0	0	1	0	0	0	-0.287	-0.2753	1.000000	0.752086	0.773365
m.3079	696	10	11	9	8	7	10	-0.013	-0.0283	0.972710	0.491622	0.823635
m.308	201	5	4	5	3	3	1	-0.448	-0.6814	0.941217	0.875763	0.459721
m.3088	506	2	2	2	1	0	2	-0.530	-0.5732	0.992589	0.863465	0.581732
m.3090	880	10	8	7	6	6	7	-0.108	-0.2107	1.000000	0.702997	0.792571
m.30917	239	1	2	2	0	2	1	-0.674	-0.6911	0.933202	0.876293	0.447876
m.30927	172	15	13	19	10	11	7	-0.572	-1.4976	0.009578	0.792784	0.001840
m.30955	229	8	8	11	7	8	8	-0.334	-0.7178	0.907728	0.877285	0.414911
m.30956	124	1	1	1	0	1	0	-0.403	-0.3841	0.999989	0.810246	0.726386
m.30965	169	6	4	5	3	3	5	-0.363	-0.5220	0.999487	0.853409	0.630155
m.30968	150	3	3	4	2	3	3	-0.481	-0.6495	0.963169	0.873364	0.497893
m.30980	429	5	3	5	3	3	3	-0.350	-0.5234	0.999394	0.853722	0.628924
m.3100	352	1	1	1	0	0	1	-0.329	-0.3292	1.000000	0.784255	0.752710
m.31093	201	1	1	1	0	1	0	-0.440	-0.4130	1.000000	0.821620	0.710049
m.31184	221	0	0	2	2	0	0	-0.171	-0.2077	1.000000	0.700405	0.793336
m.31187	410	0	1	0	0	0	0	-0.343	-0.3687	1.000000	0.803569	0.734365
m.3122	173	0	0	0	1	0	1	-0.390	-0.3568	1.000000	0.798093	0.740203
m.3128	439	1	0	0	0	0	0	-0.433	-0.4211	1.000000	0.824556	0.705135
m.3130	1155	5	5	2	1	0	0	-0.666	-0.7269	0.897868	0.877468	0.403605
m.31300	423	3	2	4	3	3	2	-0.296	-0.4330	1.000000	0.828681	0.697637
m.31335	295	1	1	1	1	0	1	-0.240	-0.2256	1.000000	0.715443	0.788614
m.3140	708	1	0	1	1	0	0	-0.376	-0.3588	1.000000	0.799033	0.739241
m.31435	113	2	2	1	0	1	1	-0.466	-0.4564	1.000000	0.836178	0.681892
m.31437	438	4	3	4	1	1	3	-0.988	-1.0944	0.247419	0.840156	0.065271
m.31443	176	4	2	1	1	0	0	-0.225	-0.2225	1.000000	0.712912	0.789459
m.3153	509	7	7	7	4	4	3	-0.462	-0.8037	0.791121	0.876053	0.309308
m.31539	379	3	3	6	2	3	3	-1.010	-1.4358	0.017487	0.797662	0.003550
m.31542	149	1	1	0	1	1	1	-0.525	-0.4860	1.000000	0.844595	0.659978
m.31593	374	0	1	0	0	0	0	-0.500	-0.4574	1.000000	0.836481	0.681188
m.316	240	2	3	3	1	1	2	-0.903	-1.0341	0.345396	0.849443	0.096730
m.31603	496	1	2	1	2	1	1	0.112	0.1201	0.758559	0.284677	0.828254
m.31623	358	3	2	3	2	3	3	-0.287	-0.4156	1.000000	0.822574	0.708488
m.31625	195	0	1	1	1	1	0	-0.468	-0.4572	1.000000	0.836421	0.681329
m.31645	197	1	0	1	0	0	0	-0.377	-0.3815	0.999991	0.809150	0.727767
m.3167	409	1	1	1	0	0	0	-0.340	-0.3191	1.000000	0.778769	0.756944
m.31712	115	3	4	2	2	2	2	-0.184	-0.2232	1.000000	0.713486	0.789269
m.3172	280	4	2	2	3	2	4	0.243	0.3141	0.319178	0.098408	0.814264
m.31748	138	3	3	2	2	3	2	0.032	0.0361	0.906740	0.399809	0.827787
m.31848	219	0	1	1	0	0	0	-0.434	-0.4267	1.000000	0.826524	0.701648
m.3187	131	0	0	1	0	0	0	-0.400	-0.3631	1.000000	0.801027	0.737147
m.31932	104	1	0	0	0	0	0	-0.353	-0.3353	1.000000	0.787456	0.750066
m.31958	263	2	2	2	3	2	1	0.112	0.1510	0.689560	0.246399	0.827193
m.31989	241	8	10	10	6	7	8	-0.402	-0.8370	0.733063	0.873940	0.270489
m.32004	521	10	11	10	7	5	5	-0.288	-0.6110	0.981575	0.869112	0.541749
m.32071	562	3	2	2	1	1	2	-0.598	-0.6535	0.960771	0.873720	0.493185
m.32074	263	0	1	0	0	0	0	-0.368	-0.3671	1.000000	0.802849	0.735166
m.32095	297	1	1	1	1	1	0	-0.422	-0.3827	0.999998	0.809658	0.727131
m.321	419	1	0	0	1	1	1	-0.251	-0.2705	1.000000	0.748857	0.774986
m.32107	309	3	3	2	4	2	2	0.577	0.7821	0.007977	0.001908	0.777137
m.32114	195	1	2	2	0	0	0	-0.646	-0.6882	0.935666	0.876144	0.451426
m.32194	430	2	1	1	0	1	0	-0.364	-0.3718	1.000000	0.804949	0.732797
m.3220	414	6	6	9	4	4	6	-0.679	-1.1603	0.163277	0.830187	0.040748
m.3221	325	7	7	5	2	3	3	-0.719	-0.9221	0.565034	0.865288	0.182230
m.32224	134	0	1	0	0	0	0	-0.403	-0.4122	1.000000	0.821325	0.710526
m.32263	177	0	1	0	1	0	1	-0.457	-0.4174	1.000000	0.823228	0.707398
m.32269	102	0	1	1	0	0	0	-0.373	-0.3353	1.000000	0.787456	0.750066
m.32275	204	0	1	2	1	1	0	-0.684	-0.6471	0.964562	0.873142	0.500705
m.323	492	6	5	6	5	6	7	-0.159	-0.2546	1.000000	0.737701	0.780121
m.32319	119	0	1	0	1	0	0	-0.487	-0.4905	1.000000	0.845779	0.656444
m.32350	106	0	2	1	1	1	1	-0.406	-0.3913	1.000000	0.813217	0.722486
m.32357	153	4	4	4	3	2	3	-0.174	-0.2475	1.000000	0.732485	0.782301
m.32359	150	1	1	1	1	1	1	-0.456	-0.4292	1.000000	0.827387	0.700068
m.32372	367	1	0	1	0	0	1	-0.275	-0.2509	1.000000	0.735001	0.781265
m.32400	152	13	13	14	11	12	15	-0.139	-0.3554	1.000000	0.797430	0.740872
m.3241	263	0	0	1	0	0	0	-0.326	-0.3082	1.000000	0.772578	0.761318
m.32417	162	5	1	7	6	6	6	-0.075	-0.1442	1.000000	0.638461	0.807293
m.32424	125	1	0	0	0	0	0	-0.397	-0.3963	1.000000	0.815225	0.719712
m.32437	322	4	5	5	4	4	4	-0.122	-0.1991	1.000000	0.692812	0.795473
m.32472	518	0	0	1	1	0	1	-0.473	-0.4502	1.000000	0.834268	0.686196
m.32493	173	1	0	0	0	0	0	-0.351	-0.3147	1.000000	0.776304	0.758733
m.3251	282	1	1	2	0	1	0	-0.698	-0.6645	0.953663	0.874617	0.480113
m.32539	222	2	2	1	1	0	0	-0.292	-0.2868	1.000000	0.759569	0.769344
m.32541	130	0	0	1	0	0	0	-0.459	-0.4333	1.000000	0.828782	0.697444
m.3255	868	1	2	2	0	0	0	-0.675	-0.6997	0.925550	0.876687	0.437306
m.3257	309	1	0	0	1	0	0	-0.326	-0.3320	1.000000	0.785735	0.751504
m.32635	153	0	1	1	0	0	0	-0.488	-0.4728	1.000000	0.840981	0.670033
m.32645	340	3	1	1	0	0	0	-0.531	-0.4845	1.000000	0.844195	0.661144
m.3273	568	0	2	1	1	1	0	-0.308	-0.2903	1.000000	0.761777	0.768080
m.3276	306	2	2	2	0	0	0	-0.781	-0.7925	0.809193	0.876572	0.322749
m.32828	176	5	6	5	3	4	4	-0.407	-0.6343	0.971416	0.871864	0.515540
m.32831	225	5	5	6	6	6	5	0.036	0.0644	0.864446	0.359742	0.828536
m.32846	176	1	1	3	0	1	0	-1.026	-1.1140	0.219832	0.837148	0.056992
m.32852	395	3	3	2	0	0	0	-0.788	-0.8110	0.778926	0.875661	0.300642
m.33004	467	1	2	2	0	1	1	-0.723	-0.7137	0.911969	0.877177	0.419997
m.33026	112	6	5	6	7	7	6	0.215	0.3900	0.197136	0.059282	0.806316
m.33051	377	3	2	1	0	1	1	-0.397	-0.4043	1.000000	0.818348	0.715161
m.33059	120	1	1	1	0	1	0	-0.454	-0.4403	1.000000	0.831105	0.692870
m.33135	103	26	28	28	23	23	22	-0.136	-0.5045	1.000000	0.849308	0.645096
m.33136	368	1	2	1	1	0	0	-0.387	-0.3709	1.000000	0.804550	0.733254
m.33150	205	0	0	0	0	0	1	-0.338	-0.3151	1.000000	0.776530	0.758572
m.332	282	25	23	24	16	14	13	-0.358	-1.0697	0.285236	0.843968	0.077020
m.33203	178	0	1	0	0	0	0	-0.417	-0.4090	1.000000	0.820131	0.712420
m.33261	166	1	1	0	1	2	1	-0.301	-0.2927	1.000000	0.763272	0.767203
m.3329	167	0	1	0	0	0	0	-0.232	-0.2264	1.000000	0.716092	0.788394
m.33343	126	1	0	0	1	1	2	-0.321	-0.2988	1.000000	0.767006	0.764933
m.3341	135	0	1	1	0	1	0	-0.389	-0.3601	1.000000	0.799640	0.738612
m.33410	147	2	2	2	2	1	2	-0.186	-0.2053	1.000000	0.698310	0.793941
m.33455	109	3	2	1	2	1	2	0.261	0.3084	0.330077	0.102028	0.814844
m.3347	452	0	1	1	0	0	0	-0.314	-0.2876	1.000000	0.760076	0.769057
m.33471	155	0	0	1	0	0	0	-0.459	-0.4613	1.000000	0.837651	0.678421
m.33472	425	1	2	1	1	1	1	-0.226	-0.2051	1.000000	0.698135	0.793991
m.33497	112	0	0	0	1	0	0	-0.348	-0.3416	1.000000	0.790676	0.747265
m.33500	300	14	14	11	10	8	8	0.054	0.1239	0.750396	0.279820	0.828156
m.33503	162	3	3	3	2	2	2	-0.463	-0.5556	0.995825	0.860327	0.599154
m.33514	310	4	5	5	3	4	5	-0.321	-0.4923	1.000000	0.846245	0.655015
m.33516	152	0	1	1	0	0	0	-0.426	-0.4094	1.000000	0.820281	0.712185
m.33520	102	2	1	2	0	0	0	-0.651	-0.6825	0.940340	0.875827	0.458382
m.33573	158	2	2	0	0	0	0	-0.350	-0.3409	1.000000	0.790322	0.747580
m.33579	108	1	1	1	0	0	0	-0.496	-0.4826	1.000000	0.843685	0.662612
m.33585	222	3	3	4	2	1	1	-0.737	-0.8981	0.614093	0.868131	0.205256
m.33619	266	0	0	1	0	0	0	-0.376	-0.3454	1.000000	0.792576	0.745540
m.33765	180	0	0	1	0	0	0	-0.388	-0.3704	1.000000	0.804328	0.733508
m.3377	199	7	2	7	6	6	6	-0.155	-0.2942	1.000000	0.764199	0.766650
m.3381	122	0	1	1	0	0	0	-0.402	-0.3976	1.000000	0.815740	0.718982
m.33823	263	1	0	1	0	0	0	-0.352	-0.3429	1.000000	0.791329	0.746678
m.33846	162	1	1	0	0	0	0	-0.396	-0.3783	0.999996	0.807784	0.729448
m.33851	449	1	0	0	1	0	0	-0.531	-0.4723	1.000000	0.840840	0.670405
m.33885	143	1	1	1	1	1	1	-0.355	-0.3401	1.000000	0.789917	0.747938
m.33899	140	1	1	1	1	1	1	-0.409	-0.4080	1.000000	0.819755	0.713008
m.33904	946	1	0	0	0	0	0	-0.329	-0.3044	1.000000	0.770352	0.762796
m.33912	110	2	1	2	0	1	2	-0.671	-0.6794	0.942790	0.875642	0.462151
m.3398	116	0	0	1	0	0	0	-0.253	-0.2460	1.000000	0.731364	0.782753
m.34029	225	0	0	1	0	0	0	-0.388	-0.3836	0.999993	0.810036	0.726652
m.34056	168	5	3	4	2	4	3	-0.592	-0.7872	0.817464	0.876782	0.329163
m.3406	975	1	1	0	0	0	0	-0.450	-0.4303	1.000000	0.827764	0.699368
m.34074	300	3	3	2	3	4	3	0.227	0.3102	0.326609	0.100874	0.814662
m.34090	117	0	0	0	0	1	0	-0.471	-0.4754	1.000000	0.841710	0.668089
m.3410	419	4	3	4	2	2	2	-0.602	-0.7985	0.799608	0.876306	0.315528
m.3413	246	1	0	0	0	0	0	-0.318	-0.2989	1.000000	0.767067	0.764895
m.34157	102	9	5	6	9	6	8	0.391	0.7725	0.008755	0.002116	0.777519
m.34165	271	1	1	1	0	0	0	-0.371	-0.3636	1.000000	0.801257	0.736901
m.34189	296	8	6	7	5	4	4	-0.251	-0.4487	1.000000	0.833798	0.687223
m.342	284	7	5	6	5	5	4	-0.155	-0.2882	1.000000	0.760456	0.768841
m.3422	302	1	1	1	1	1	0	-0.351	-0.3644	1.000000	0.801623	0.736507
m.34230	432	1	0	1	0	0	0	-0.501	-0.4595	1.000000	0.837113	0.679703
m.34307	327	2	2	2	1	1	0	-0.691	-0.7468	0.874208	0.877600	0.378865
m.34320	345	3	3	5	4	6	5	-0.144	-0.2262	1.000000	0.715930	0.788449
m.34321	298	0	0	1	0	0	0	-0.379	-0.3761	1.000000	0.806834	0.730591
m.34388	510	4	2	2	3	2	1	0.208	0.2498	0.454523	0.145528	0.820444
m.3442	136	1	0	0	1	0	0	-0.461	-0.4323	1.000000	0.828444	0.698087
m.34428	306	0	0	1	0	0	0	-0.497	-0.4366	1.000000	0.829886	0.695302
m.3444	334	2	2	2	2	2	3	-0.117	-0.1345	1.000000	0.627776	0.809083
m.34462	419	5	4	3	3	1	1	-0.102	-0.1243	1.000000	0.616188	0.810878
m.34493	172	4	3	4	1	0	1	-1.064	-1.2280	0.101207	0.820608	0.024018
m.34525	118	1	0	0	0	0	0	-0.440	-0.4215	1.000000	0.824698	0.704888
m.34604	140	2	3	3	1	1	3	-0.904	-1.0846	0.262023	0.841667	0.069752
m.34605	160	1	1	1	0	0	1	-0.639	-0.6411	0.967893	0.872563	0.507695
m.3462	8400	30	30	29	14	14	15	-0.680	-2.2050	0.000000	0.769705	0.000000
