Protein	Len	S0	S0	S0	S1	S1	S1	LogFoldChange	Zstatistic	fdr	FDRup	FDRdown
m.25311	287	1	0	0	1	3	2	0.028	0.0291	0.988464	0.208154	0.885575
m.25325	239	4	7	5	9	8	3	0.712	1.2717	0.000058	0.000004	0.606026
m.25327	306	0	4	2	1	3	1	-0.596	-0.6432	0.837102	0.466825	0.379900
m.25376	167	3	3	3	2	3	3	-0.319	-0.3861	1.000000	0.420873	0.702707
m.2539	1354	8	16	10	20	17	5	0.668	1.7479	0.000000	0.000000	0.539728
m.25392	246	0	1	0	0	0	0	-0.232	-0.2039	1.000000	0.347608	0.822188
m.25409	132	3	2	2	2	4	1	0.030	0.0337	0.987047	0.205210	0.886215
m.25410	350	12	19	14	21	21	15	0.442	1.1813	0.000205	0.000013	0.623862
m.2542	649	12	23	18	28	28	23	0.476	1.5040	0.000002	0.000000	0.568790
m.25428	275	0	0	0	0	1	0	-0.118	-0.1111	1.000000	0.296344	0.855606
m.25435	194	2	5	2	3	3	3	0.141	0.1702	0.873233	0.123438	0.894618
m.25446	279	0	1	0	0	0	0	-0.239	-0.2342	1.000000	0.362424	0.808016
m.255	815	4	13	8	13	13	4	0.552	1.3517	0.000018	0.000001	0.591929
m.25538	553	3	4	2	2	3	1	-0.109	-0.1242	1.000000	0.304061	0.851672
m.25546	453	13	20	13	19	19	10	0.404	1.0561	0.001022	0.000069	0.652380
m.25552	512	3	2	0	1	5	0	0.045	0.0414	0.984413	0.200292	0.887239
m.2558	405	2	0	3	0	3	0	-0.902	-0.9765	0.240185	0.471700	0.062070
m.25638	115	0	5	2	6	3	4	1.100	1.5100	0.000001	0.000000	0.567966
m.25678	189	11	15	12	13	20	11	0.161	0.3871	0.420071	0.038673	0.861442
m.25694	384	1	0	1	1	1	1	-0.283	-0.2579	1.000000	0.373289	0.795577
m.25703	334	4	2	0	3	4	1	0.905	0.9383	0.004079	0.000286	0.683611
m.2571	802	0	0	0	1	1	0	-0.217	-0.2136	1.000000	0.352462	0.817850
m.25715	184	0	0	0	1	0	0	-0.186	-0.1862	1.000000	0.338488	0.829649
m.25727	713	0	0	1	0	0	1	-0.292	-0.2789	1.000000	0.382375	0.783466
m.25744	213	8	9	4	7	7	5	0.597	0.9861	0.002360	0.000163	0.670419
m.25761	371	0	1	1	0	2	0	-0.277	-0.2729	1.000000	0.379831	0.787036
m.25763	303	2	1	3	5	4	1	0.534	0.7848	0.020670	0.001488	0.730335
m.25784	125	2	0	0	0	0	0	-0.188	-0.1731	1.000000	0.331526	0.834813
m.25801	239	34	36	19	53	40	23	1.100	4.0787	0.000000	0.000000	0.466005
m.25802	790	0	0	0	0	0	1	-0.139	-0.1424	0.999984	0.314542	0.845816
m.25826	146	12	11	8	12	12	8	0.436	0.9616	0.003132	0.000218	0.677093
m.25835	116	9	13	5	8	10	5	0.542	0.9222	0.004884	0.000343	0.688209
m.25869	277	6	3	4	5	6	2	0.179	0.3009	0.615231	0.064617	0.881173
m.25878	131	0	3	1	0	5	2	-0.133	-0.1367	0.999998	0.311290	0.847701
m.259	296	2	0	1	0	3	0	-0.162	-0.1458	0.999999	0.316467	0.844669
m.25912	450	0	1	0	2	2	0	0.265	0.2912	0.637498	0.068166	0.882900
m.25920	229	1	0	0	1	1	0	-0.081	-0.0756	1.000000	0.274796	0.865187
m.2593	497	1	1	2	0	0	1	-0.614	-0.6201	0.870396	0.464883	0.411966
m.25982	154	1	1	2	3	3	2	0.378	0.5132	0.199073	0.016134	0.822579
m.25985	421	36	37	25	50	42	28	0.736	2.9716	0.000000	0.000000	0.479070
m.2600	343	8	0	6	2	4	7	-0.885	-1.2463	0.031069	0.467371	0.005910
m.26006	448	67	93	58	105	87	88	0.623	3.7741	0.000000	0.000000	0.468181
m.26013	535	6	3	6	3	4	1	-0.580	-0.9181	0.329478	0.472497	0.093137
m.26030	262	5	4	1	4	5	7	1.061	1.3380	0.000022	0.000001	0.594240
m.26049	373	2	3	2	1	1	4	-0.459	-0.5183	0.972988	0.451719	0.552259
m.26080	182	7	8	3	4	7	3	0.330	0.4562	0.286212	0.024392	0.841158
m.26081	187	13	7	5	6	8	5	0.265	0.4551	0.288108	0.024580	0.841503
m.26093	209	6	8	2	4	8	3	0.688	0.8488	0.010782	0.000768	0.710107
m.26096	232	1	3	3	5	3	2	0.465	0.7104	0.041825	0.003061	0.754941
m.2611	732	15	18	10	21	26	3	0.801	2.1904	0.000000	0.000000	0.505446
m.26116	135	3	5	1	2	3	1	0.494	0.5187	0.191811	0.015478	0.820731
m.26118	200	0	0	0	0	0	1	-0.240	-0.2178	1.000000	0.354532	0.815915
m.26130	154	5	0	3	3	3	0	0.071	0.0980	0.953026	0.164932	0.892831
m.26158	399	1	6	6	7	8	4	0.201	0.3759	0.444249	0.041501	0.864406
m.26179	500	2	5	1	4	5	5	1.039	1.2187	0.000123	0.000008	0.616221
m.26224	229	8	5	4	8	3	2	0.649	1.1032	0.000568	0.000038	0.641099
m.26235	513	0	3	0	1	0	1	-0.287	-0.2521	1.000000	0.370689	0.798738
m.26243	545	4	4	3	3	4	4	0.129	0.1810	0.856958	0.117714	0.894332
m.26261	222	4	0	3	1	4	3	-0.757	-0.8347	0.480806	0.473004	0.155735
m.26278	149	6	9	5	6	7	3	0.224	0.3905	0.412849	0.037845	0.860522
m.26292	190	0	1	0	1	2	2	-0.121	-0.1203	1.000000	0.301778	0.852867
m.26295	159	1	1	0	1	0	0	-0.350	-0.3076	1.000000	0.393966	0.765108
m.26296	112	3	1	0	0	3	2	0.057	0.0563	0.978326	0.190830	0.889045
m.26302	181	0	12	7	9	4	9	0.252	0.5246	0.184240	0.014800	0.818739
m.2633	542	0	0	0	0	2	1	-0.052	-0.0483	0.999724	0.257714	0.871588
m.26336	389	16	6	7	15	10	6	0.825	1.8424	0.000000	0.000000	0.530633
m.26339	197	11	10	4	10	7	4	0.952	1.6974	0.000000	0.000000	0.545051
m.26379	171	3	7	5	8	4	6	0.495	0.9510	0.003534	0.000247	0.680038
m.26381	192	4	2	3	1	4	1	-0.808	-0.8849	0.386908	0.472817	0.115347
m.26392	100	0	3	1	3	3	2	0.755	0.7837	0.020896	0.001505	0.730691
m.26409	122	7	5	5	11	9	5	0.821	1.5664	0.000001	0.000000	0.560509
m.26425	183	0	0	0	1	0	1	-0.173	-0.1541	1.000000	0.321121	0.841796
m.26428	129	0	0	0	2	2	0	0.485	0.5305	0.176892	0.014147	0.816740
m.26433	413	3	3	1	2	6	1	0.403	0.4527	0.292274	0.024995	0.842254
m.26466	184	6	3	5	3	6	6	-0.278	-0.3917	1.000000	0.422533	0.697504
m.26467	454	0	3	1	7	3	1	1.518	2.0070	0.000000	0.000000	0.517227
m.26519	179	0	0	0	0	0	1	-0.262	-0.2364	1.000000	0.363459	0.806913
m.26522	211	15	8	6	9	11	6	0.471	0.8505	0.010592	0.000754	0.709583
m.2655	450	10	24	13	25	17	9	0.725	2.1714	0.000000	0.000000	0.506527
m.26602	100	0	0	0	1	0	1	-0.312	-0.2952	1.000000	0.389075	0.773306
m.2661	154	1	0	1	1	0	2	-0.210	-0.2059	1.000000	0.348617	0.821309
m.26616	1020	1	0	1	0	2	0	-0.159	-0.1639	1.000000	0.326533	0.838267
m.26618	221	0	0	2	0	1	0	-0.598	-0.6133	0.879533	0.464245	0.421467
m.26680	176	5	2	1	1	4	0	-0.021	-0.0201	0.997801	0.239754	0.877384
m.26683	335	1	2	2	1	4	2	-0.437	-0.4766	0.994724	0.443805	0.605384
m.26704	140	2	3	0	1	3	0	0.036	0.0323	0.987491	0.206105	0.886023
m.26709	377	0	0	1	1	1	1	-0.277	-0.2419	1.000000	0.366024	0.804111
m.26727	287	2	6	0	6	3	2	1.414	1.7220	0.000000	0.000000	0.542416
m.26748	214	3	2	1	3	2	2	0.659	0.7601	0.026289	0.001902	0.738388
m.26751	180	4	10	1	7	4	6	1.668	2.2552	0.000000	0.000000	0.501988
m.26781	114	0	0	0	0	0	4	-0.113	-0.1101	1.000000	0.295749	0.855897
m.26788	760	13	18	13	13	20	6	0.070	0.1714	0.871490	0.122795	0.894594
m.26880	126	11	20	17	28	17	14	0.515	1.7291	0.000000	0.000000	0.541671
m.26896	558	0	0	0	0	1	0	-0.123	-0.1142	1.000000	0.298182	0.854696
m.26905	195	0	0	0	0	1	0	-0.198	-0.1896	1.000000	0.340266	0.828260
m.26906	143	5	6	8	3	7	3	-0.711	-1.1969	0.048635	0.468089	0.009619
m.26907	311	4	12	7	11	11	3	0.448	0.9786	0.002575	0.000178	0.672443
m.26926	313	0	8	4	1	7	1	-0.884	-1.0142	0.191368	0.471095	0.046822
m.26932	113	1	0	0	0	1	0	0.002	0.0022	0.994741	0.225434	0.881398
m.26933	140	9	5	4	10	5	2	0.897	1.6501	0.000000	0.000000	0.550348
m.26935	282	1	0	0	0	3	0	-0.088	-0.0842	1.000000	0.280093	0.863003
m.26940	335	3	21	7	19	10	8	1.015	2.2871	0.000000	0.000000	0.500410
m.26941	195	0	0	0	0	0	1	-0.245	-0.2374	1.000000	0.363928	0.806409
m.26952	376	77	97	70	107	97	64	0.430	2.9468	0.000000	0.000000	0.479599
m.26956	495	33	40	24	33	45	23	0.379	1.4349	0.000005	0.000000	0.578739
m.26981	281	7	13	5	4	10	3	-0.186	-0.3027	1.000000	0.392055	0.768397
m.2705	268	28	30	19	34	38	27	0.645	2.3078	0.000000	0.000000	0.499428
m.27078	180	0	17	12	9	20	9	-0.206	-0.4917	0.988077	0.446856	0.586617
m.27080	181	5	4	2	3	4	3	0.486	0.5624	0.140916	0.011023	0.805828
m.27104	291	0	0	0	1	1	1	-0.228	-0.1971	1.000000	0.344144	0.825122
m.27110	419	1	3	4	2	5	0	-0.497	-0.6185	0.872569	0.464736	0.414199
m.27111	329	0	1	0	2	0	1	0.391	0.4146	0.363392	0.032362	0.853748
m.27117	475	17	18	12	6	25	4	-0.616	-1.2122	0.042480	0.467860	0.008293
m.27125	414	2	0	0	0	0	0	-0.137	-0.1254	1.000000	0.304761	0.851300
m.2713	305	2	0	1	0	1	0	-0.094	-0.0869	1.000000	0.281747	0.862299
m.27134	171	1	1	1	4	9	0	1.149	1.4010	0.000008	0.000000	0.583945
m.2715	610	21	14	18	35	14	26	0.718	2.6579	0.000000	0.000000	0.486769
m.27183	206	2	3	2	0	0	0	-0.612	-0.6349	0.849459	0.466166	0.391373
m.2719	951	3	1	2	0	2	1	-0.529	-0.5658	0.934272	0.458870	0.487811
m.27220	121	0	0	0	1	0	0	-0.128	-0.1186	1.000000	0.300779	0.853382
m.2723	969	0	0	1	1	0	0	-0.207	-0.1926	1.000000	0.341824	0.827017
m.27234	308	44	57	29	53	57	34	0.703	2.7471	0.000000	0.000000	0.484341
m.27245	439	0	1	1	0	2	1	-0.236	-0.2211	1.000000	0.356144	0.814370
m.27343	272	4	4	5	5	6	5	0.072	0.1063	0.946326	0.159915	0.893352
m.2736	403	1	3	0	3	0	0	0.598	0.6537	0.068682	0.005122	0.774275
m.2737	226	0	4	2	1	5	2	-0.319	-0.3316	1.000000	0.402929	0.748019
m.27407	217	0	6	4	5	7	2	0.298	0.5004	0.216743	0.017749	0.826851
m.2744	660	2	0	0	0	2	0	-0.172	-0.1603	1.000000	0.324556	0.839581
m.27472	139	10	6	4	10	4	4	0.888	1.7969	0.000000	0.000000	0.534875
m.27474	600	0	2	0	1	1	0	-0.253	-0.2301	1.000000	0.360479	0.810043
m.27519	235	0	0	1	1	1	0	-0.083	-0.0776	1.000000	0.276032	0.864686
m.2752	168	28	24	13	26	19	15	0.742	2.1686	0.000000	0.000000	0.506689
m.2758	817	5	0	2	0	2	3	-0.335	-0.3436	1.000000	0.407164	0.738842
m.27586	330	5	8	8	8	13	5	0.050	0.1043	0.948001	0.161119	0.893234
m.27591	172	4	0	0	2	0	2	0.425	0.4576	0.283809	0.024154	0.840717
m.27600	192	5	1	3	1	5	1	-0.586	-0.6425	0.838170	0.466771	0.380865
m.27603	105	2	2	2	3	3	1	0.284	0.3514	0.498870	0.048233	0.870503
m.27605	263	4	2	0	4	3	4	1.066	1.2930	0.000043	0.000003	0.602127
m.27606	280	0	1	0	0	0	0	-0.141	-0.1374	0.999994	0.311691	0.847472
m.27613	234	11	7	5	9	16	6	0.615	1.1382	0.000362	0.000024	0.633154
m.27614	142	4	12	5	12	12	11	0.955	1.8695	0.000000	0.000000	0.528221
m.27625	216	0	1	1	0	0	0	-0.100	-0.1016	1.000000	0.290664	0.858320
m.27628	467	0	2	2	3	1	0	0.309	0.3824	0.430148	0.039841	0.862699
m.27646	180	5	4	4	8	6	3	0.740	1.4130	0.000007	0.000000	0.582076
m.2765	1329	2	1	0	0	4	1	0.079	0.0751	0.968546	0.179028	0.890988
m.27658	363	1	0	1	1	3	0	-0.044	-0.0430	0.999483	0.254358	0.872740
m.27664	165	1	5	5	6	3	7	0.340	0.6518	0.069787	0.005208	0.774929
m.27687	497	9	9	6	4	14	5	-0.340	-0.5256	0.968054	0.452942	0.542578
m.27691	423	0	0	1	3	6	1	0.821	1.0063	0.001862	0.000128	0.665057
m.27700	104	8	17	10	15	13	10	0.468	1.1257	0.000426	0.000028	0.635950
m.27731	112	4	3	2	5	3	2	0.784	1.1318	0.000394	0.000026	0.634579
m.27736	105	1	2	0	2	1	0	0.459	0.4837	0.241442	0.020057	0.832346
m.27757	157	17	6	5	10	6	8	0.711	1.3198	0.000029	0.000002	0.597374
m.27772	428	0	0	2	0	0	3	-0.552	-0.5855	0.913510	0.461301	0.460378
m.27778	204	4	7	5	10	9	3	0.647	1.2503	0.000079	0.000005	0.610056
m.2778	160	3	2	0	0	0	0	-0.163	-0.1664	1.000000	0.327898	0.837342
m.27791	585	9	27	17	32	17	19	0.700	2.4045	0.000000	0.000000	0.495252
m.278	253	202	254	163	303	254	171	0.629	6.8969	0.000000	0.000000	0.461933
m.27802	451	4	2	5	0	6	0	-1.106	-1.3421	0.011917	0.466139	0.002147
m.27813	362	9	8	5	8	10	5	0.496	0.9043	0.005950	0.000420	0.693410
m.27819	169	1	1	1	1	3	2	-0.151	-0.1425	0.999982	0.314598	0.845783
m.27822	350	3	1	2	0	3	1	-0.470	-0.4857	0.990874	0.445670	0.594143
m.27879	255	0	0	0	1	0	0	-0.283	-0.2560	1.000000	0.372441	0.796621
m.27902	108	3	2	2	0	2	0	-0.375	-0.3883	1.000000	0.421529	0.700676
m.2792	427	4	40	0	11	22	10	2.033	2.6681	0.000000	0.000000	0.486480
m.2794	658	49	101	48	85	60	52	0.583	3.0836	0.000000	0.000000	0.476837
m.27948	285	0	0	0	0	0	1	-0.245	-0.2398	1.000000	0.365049	0.805189
m.27954	454	1	1	0	2	1	1	0.373	0.4026	0.387621	0.035008	0.857175
m.27979	288	3	3	0	2	3	0	0.434	0.4438	0.308055	0.026581	0.845015
m.27998	400	18	17	6	12	23	3	0.761	1.6186	0.000000	0.000000	0.554051
m.2800	281	0	0	0	0	2	1	-0.067	-0.0573	0.999991	0.263386	0.869565
m.28013	833	12	13	6	11	12	5	0.622	1.2974	0.000040	0.000002	0.601335
m.28035	226	0	1	0	0	1	1	-0.164	-0.1535	1.000000	0.320787	0.842008
m.28068	132	8	8	5	15	7	4	1.069	2.2662	0.000000	0.000000	0.501435
m.28097	108	3	3	2	2	3	2	0.004	0.0045	0.994323	0.223955	0.881784
m.2811	300	0	0	0	0	1	0	-0.131	-0.1205	1.000000	0.301895	0.852807
m.28137	274	11	12	6	13	19	7	0.812	1.6666	0.000000	0.000000	0.548465
m.28144	117	6	3	1	3	4	3	0.676	0.7334	0.033850	0.002463	0.747226
m.28151	99	0	0	0	2	1	0	0.308	0.3415	0.521448	0.051174	0.872805
m.28154	158	4	15	3	12	5	3	1.417	2.2830	0.000000	0.000000	0.500608
m.28159	179	3	2	2	3	2	1	0.280	0.3487	0.505002	0.049022	0.871140
m.2821	497	1	0	1	0	1	0	-0.175	-0.1725	1.000000	0.331203	0.835042
m.2824	459	11	24	9	17	22	9	0.685	1.6686	0.000000	0.000000	0.548240
m.28261	194	0	0	2	0	0	0	-0.675	-0.7041	0.734707	0.470456	0.298666
m.28278	688	2	2	2	4	6	6	0.709	0.8305	0.013039	0.000932	0.715791
m.28289	123	2	0	2	0	3	1	-0.619	-0.6481	0.829601	0.467194	0.373158
m.28313	382	4	0	4	0	8	2	-0.920	-1.1047	0.102741	0.469565	0.022343
m.28364	198	0	1	0	1	2	0	-0.132	-0.1176	1.000000	0.300190	0.853683
m.284	444	10	11	7	6	11	9	0.067	0.1243	0.929682	0.149232	0.894208
m.2841	371	8	0	2	2	8	3	0.132	0.1602	0.887289	0.128861	0.894751
m.28410	144	3	3	1	4	3	1	0.909	1.0997	0.000594	0.000039	0.641914
m.28413	203	4	2	3	4	2	2	0.274	0.3799	0.435549	0.040473	0.863360
m.28417	112	0	3	0	1	0	1	-0.158	-0.1503	1.000000	0.318998	0.843125
m.28419	437	1	3	0	8	6	5	1.672	2.1578	0.000000	0.000000	0.507320
m.28430	410	1	0	0	0	4	0	0.080	0.0742	0.969071	0.179589	0.890904
m.28435	230	8	8	4	7	11	3	0.633	1.0945	0.000634	0.000042	0.643132
m.28438	291	6	4	3	6	5	4	0.672	1.0281	0.001436	0.000098	0.659412
m.28444	404	9	6	7	7	12	3	0.143	0.2641	0.698316	0.078786	0.887129
m.2848	287	4	8	7	7	7	6	0.107	0.1938	0.836223	0.111117	0.893800
m.28480	131	2	14	8	16	15	0	0.746	1.8012	0.000000	0.000000	0.534464
m.28497	512	0	0	2	1	1	1	-0.561	-0.5854	0.913622	0.461290	0.460518
m.285	338	7	3	3	3	3	7	0.053	0.0696	0.971666	0.182462	0.890459
m.28515	510	6	10	3	7	10	2	0.737	1.2012	0.000156	0.000010	0.619749
m.28519	329	2	1	1	1	4	3	0.054	0.0493	0.981357	0.195265	0.888226
m.28520	237	1	2	0	0	0	1	-0.269	-0.2615	1.000000	0.374883	0.793576
m.2853	518	8	10	5	10	11	10	0.775	1.5663	0.000001	0.000000	0.560521
m.28534	505	11	8	4	15	7	11	1.386	2.5893	0.000000	0.000000	0.488798
m.28537	125	14	8	9	10	14	6	0.224	0.5028	0.213348	0.017437	0.826053
m.28546	235	48	46	30	47	31	23	0.480	1.9999	0.000000	0.000000	0.517747
m.2856	532	35	35	25	47	49	32	0.675	2.7544	0.000000	0.000000	0.484152
m.2860	768	17	37	33	42	38	24	0.308	1.2657	0.000064	0.000004	0.607145
m.28601	246	1	0	0	1	3	1	-0.032	-0.0304	0.998707	0.246341	0.875361
m.28662	374	4	0	1	4	1	1	0.954	1.1096	0.000524	0.000035	0.639619
m.28687	461	2	8	2	5	5	3	0.780	1.0230	0.001527	0.000104	0.660719
m.28742	295	12	12	8	10	14	11	0.283	0.6312	0.082755	0.006231	0.782036
m.2877	192	0	1	0	2	3	2	0.411	0.4359	0.322496	0.028056	0.847428
m.28770	229	13	12	7	12	12	6	0.534	1.1847	0.000196	0.000013	0.623151
m.28774	853	0	0	1	1	3	0	-0.093	-0.0846	1.000000	0.280339	0.862899
m.2878	281	11	10	9	15	14	8	0.497	1.1733	0.000228	0.000015	0.625547
m.288	547	0	3	3	3	2	2	-0.052	-0.0714	1.000000	0.272193	0.866223
m.28820	245	19	25	16	27	24	10	0.602	1.9285	0.000000	0.000000	0.523258
m.28880	200	1	3	2	3	3	2	0.333	0.4288	0.335814	0.029438	0.849567
m.28920	220	3	1	2	3	2	2	0.253	0.2927	0.634073	0.067608	0.882640
m.28999	107	0	0	1	0	0	0	-0.278	-0.2695	1.000000	0.378371	0.789019
m.29	104	18	12	6	13	13	6	0.863	1.6463	0.000000	0.000000	0.550787
m.2905	396	9	10	6	8	6	6	0.356	0.6969	0.047226	0.003469	0.759507
m.29084	160	3	14	7	10	9	11	0.389	0.8058	0.016768	0.001203	0.723592
m.29115	136	9	4	3	6	6	3	0.684	1.1197	0.000460	0.000030	0.637308
m.29137	625	1	2	2	3	2	4	0.376	0.4603	0.279214	0.023701	0.839865
m.29142	223	5	7	7	9	9	5	0.365	0.7594	0.026466	0.001915	0.738618
m.29147	109	1	0	0	0	0	0	-0.255	-0.2267	1.000000	0.358852	0.811697
m.29183	293	0	0	0	0	1	0	-0.162	-0.1551	1.000000	0.321678	0.841443
m.29192	208	6	0	1	2	1	2	0.319	0.3012	0.614542	0.064509	0.881118
m.29199	285	7	6	3	1	4	2	-0.755	-0.8619	0.429031	0.472955	0.132814
m.29219	277	40	64	38	66	52	35	0.603	2.8690	0.000000	0.000000	0.481341
m.29240	253	18	2	9	18	17	12	0.761	1.9481	0.000000	0.000000	0.521692
m.29249	121	0	3	1	1	0	2	-0.110	-0.1058	1.000000	0.293183	0.857134
m.29291	227	0	0	2	2	3	2	0.129	0.1561	0.892767	0.131118	0.894770
m.29299	328	3	4	0	4	3	0	1.006	1.2666	0.000063	0.000004	0.606976
m.29343	368	2	0	2	0	0	2	-0.568	-0.5605	0.939373	0.458164	0.495143
m.2935	127	1	0	1	0	0	0	-0.281	-0.2604	1.000000	0.374397	0.794191
m.29350	356	1	4	0	1	1	0	-0.153	-0.1457	0.999999	0.316410	0.844703
m.2936	227	3	2	0	2	2	3	0.418	0.4468	0.302676	0.026037	0.844089
m.2937	301	0	1	0	1	0	0	-0.179	-0.1637	1.000000	0.326423	0.838340
m.29378	194	0	2	1	0	2	0	-0.147	-0.1370	0.999997	0.311462	0.847603
m.29414	119	0	1	0	0	0	2	0.002	0.0019	0.994794	0.225627	0.881347
m.29428	193	36	24	21	35	36	23	0.520	2.0295	0.000000	0.000000	0.515614
m.29444	108	0	2	0	0	1	0	-0.069	-0.0649	1.000000	0.268146	0.867790
m.29450	117	0	0	0	0	1	1	-0.134	-0.1283	1.000000	0.306447	0.850394
m.29488	137	0	0	0	2	0	0	0.177	0.1758	0.864943	0.120452	0.894488
m.295	166	6	4	4	7	8	9	0.560	0.9101	0.005583	0.000393	0.691715
m.29523	191	13	22	14	21	24	9	0.474	1.3957	0.000009	0.000001	0.584779
m.29527	167	4	2	2	5	0	1	0.721	0.9638	0.003054	0.000212	0.676487
m.29546	408	0	0	0	0	3	1	-0.236	-0.2332	1.000000	0.361951	0.808513
m.29572	122	0	0	1	0	0	2	-0.238	-0.2123	1.000000	0.351817	0.818442
m.29582	292	2	3	2	0	3	3	-0.414	-0.4217	1.000000	0.430867	0.667803
m.29599	227	3	3	2	3	5	2	0.337	0.4143	0.363987	0.032426	0.853835
m.29601	249	0	3	2	0	2	1	-0.564	-0.5651	0.934952	0.458778	0.488781
m.29602	100	1	5	2	2	5	3	-0.016	-0.0175	0.997517	0.238088	0.877878
m.29606	138	3	2	1	3	3	1	0.652	0.7915	0.019345	0.001391	0.728173
m.29620	137	1	0	0	0	4	0	-0.144	-0.1436	0.999983	0.315222	0.845413
m.29673	125	1	2	2	3	1	2	0.300	0.3346	0.537309	0.053300	0.874351
m.297	271	7	10	5	10	12	7	0.790	1.5739	0.000000	0.000000	0.559555
m.2971	483	0	4	1	4	0	0	0.797	0.9476	0.003673	0.000257	0.680990
m.29775	144	0	0	1	2	0	3	0.473	0.5348	0.171676	0.013687	0.815279
m.29778	253	3	0	1	0	0	0	-0.101	-0.0979	1.000000	0.288434	0.859346
m.29805	227	2	0	2	0	2	1	-0.590	-0.6002	0.896236	0.462927	0.439805
m.29808	242	25	40	23	34	28	16	0.448	1.8114	0.000000	0.000000	0.533496
m.29813	455	4	8	4	4	9	3	0.168	0.2461	0.736899	0.086413	0.889438
m.29835	460	104	200	104	150	174	92	0.387	3.0915	0.000000	0.000000	0.476690
m.29841	260	0	0	0	0	0	2	-0.018	-0.0188	0.997666	0.238921	0.877632
m.29844	459	0	1	1	0	3	1	-0.132	-0.1351	0.999985	0.310373	0.848222
m.29861	185	39	56	36	59	50	26	0.523	2.4954	0.000000	0.000000	0.491866
m.29863	501	0	0	1	1	1	0	-0.219	-0.2077	1.000000	0.349522	0.820510
m.29873	128	0	1	0	3	2	1	0.799	0.9480	0.003657	0.000255	0.680878
m.29888	284	24	28	18	30	26	13	0.565	2.0140	0.000000	0.000000	0.516720
m.2989	1509	0	1	0	0	0	0	-0.155	-0.1604	1.000000	0.324611	0.839545
m.29890	126	2	0	0	0	1	0	-0.298	-0.2990	1.000000	0.390593	0.770838
m.29917	129	0	0	0	1	0	1	-0.168	-0.1570	1.000000	0.322732	0.840768
m.29952	124	6	4	1	6	7	8	1.389	1.6843	0.000000	0.000000	0.546487
m.29969	216	0	0	0	0	1	0	-0.353	-0.3299	1.000000	0.402316	0.749285
m.29972	1069	13	23	15	11	28	12	-0.285	-0.7114	0.721283	0.470764	0.289405
m.29981	276	5	0	0	0	1	0	-0.123	-0.1197	1.000000	0.301426	0.853049
m.30023	103	1	0	0	0	0	0	-0.096	-0.0928	1.000000	0.285344	0.860733
m.30038	189	0	0	0	1	1	0	-0.042	-0.0388	0.999261	0.251692	0.873632
m.3004	377	4	8	8	4	12	3	-0.662	-1.0823	0.121075	0.469943	0.027054
m.3005	453	3	6	5	5	11	5	0.121	0.2222	0.784971	0.097242	0.891868
m.30054	147	0	1	0	2	4	1	0.463	0.5069	0.207635	0.016913	0.824688
m.30091	627	2	0	0	0	1	1	-0.118	-0.1003	1.000000	0.289881	0.858682
m.30104	442	4	0	3	2	1	6	-0.314	-0.3809	1.000000	0.419302	0.707444
m.3013	523	2	2	0	4	0	0	0.852	0.9789	0.002566	0.000178	0.672362
m.30171	172	5	0	1	12	6	4	2.009	2.8073	0.000000	0.000000	0.482817
m.30190	252	0	0	0	2	0	1	0.308	0.3324	0.542377	0.053991	0.874834
m.30203	117	2	11	6	7	5	3	0.183	0.3629	0.472969	0.044978	0.867709
m.30240	180	0	1	0	0	0	0	-0.149	-0.1386	0.999977	0.312377	0.847078
m.30248	266	1	0	0	0	3	0	-0.087	-0.0839	1.000000	0.279909	0.863080
m.3027	702	0	2	0	0	2	1	-0.149	-0.1293	1.000000	0.307027	0.850078
m.3029	290	0	0	0	0	3	1	-0.286	-0.2551	1.000000	0.372039	0.797113
m.3030	150	5	3	2	4	6	4	0.659	0.8774	0.007964	0.000565	0.701398
m.3037	1596	4	5	1	2	9	1	0.532	0.5600	0.143409	0.011235	0.806653
m.30381	850	0	0	2	1	0	0	-0.541	-0.5385	0.958443	0.454991	0.525245
m.30396	488	50	89	66	97	84	60	0.405	2.4404	0.000000	0.000000	0.493858
m.304	134	6	5	4	8	8	5	0.827	1.3065	0.000035	0.000002	0.599712
m.30404	107	5	11	5	6	5	5	0.164	0.2810	0.660688	0.072041	0.884596
m.30405	235	55	131	60	85	95	50	0.353	2.2751	0.000000	0.000000	0.500994
m.30436	263	4	5	7	9	8	5	0.275	0.5300	0.177506	0.014202	0.816910
m.30492	247	8	15	11	12	13	8	0.106	0.2537	0.720821	0.083137	0.888513
m.30496	451	14	22	17	25	23	25	0.423	1.3859	0.000011	0.000001	0.586337
m.30517	248	2	7	2	9	10	5	1.525	2.0869	0.000000	0.000000	0.511716
m.3052	140	5	6	5	4	4	0	-0.154	-0.2553	1.000000	0.372128	0.797003
m.30536	122	0	0	0	0	0	4	-0.117	-0.1123	1.000000	0.297056	0.855255
m.3058	258	0	0	0	0	1	6	0.039	0.0352	0.986562	0.204250	0.886420
m.30602	306	6	8	3	14	11	9	1.468	2.3477	0.000000	0.000000	0.497626
m.3061	248	14	12	6	9	12	5	0.481	0.8581	0.009778	0.000695	0.707251
m.30649	133	7	10	6	3	11	0	-0.466	-0.6781	0.780708	0.469149	0.332575
m.30676	389	0	2	2	3	2	0	0.244	0.2860	0.649355	0.070123	0.883780
m.307	487	18	43	20	24	25	18	0.239	0.7369	0.032761	0.002381	0.746060
m.3079	696	13	26	27	44	21	27	0.520	2.0242	0.000000	0.000000	0.515989
